log10_EI,xM_over_L,L_raft,omega,d,rho_raft,q_w0_re,q_w0_im,Q_w0_re,Q_w0_im,F_w0_re,F_w0_im,q_w1_re,q_w1_im,Q_w1_re,Q_w1_im,F_w1_re,F_w1_im,q_w2_re,q_w2_im,Q_w2_re,Q_w2_im,F_w2_re,F_w2_im,q_w3_re,q_w3_im,Q_w3_re,Q_w3_im,F_w3_re,F_w3_im,q_w4_re,q_w4_im,Q_w4_re,Q_w4_im,F_w4_re,F_w4_im,q_w5_re,q_w5_im,Q_w5_re,Q_w5_im,F_w5_re,F_w5_im,q_w6_re,q_w6_im,Q_w6_re,Q_w6_im,F_w6_re,F_w6_im,q_w7_re,q_w7_im,Q_w7_re,Q_w7_im,F_w7_re,F_w7_im
-2.0,0.0494949494949495,0.05,502.6548245743669,0.03,0.052,1.8069064355528808e-6,8.376666271327859e-8,-1.6201098842008492,0.0005370343115137812,0.9206560821558675,0.0,5.9112692009213664e-5,6.528666291029626e-6,-18.77208535116374,0.06623420553503516,1.7039358950413357,0.0,-3.8946869964715085e-6,2.889653288816366e-7,-0.6338571619348666,-0.22713452679085425,0.13311858906402604,0.0,2.155739913226041e-7,-5.860356267114472e-9,0.2639761973619497,0.03560853827283738,-0.003198735380692478,0.0,1.6628143763544528e-7,-3.518874723635013e-10,-0.44332014518249263,0.008225771532439481,0.0067938233337646895,0.0,-3.757090054145679e-8,-1.0714041204604183e-10,0.06917685347522276,0.006867014389029925,-0.0005375099499042666,0.0,-1.38074949765648e-8,-1.7697692142850066e-11,-0.1209618027216262,0.0025624872730284475,0.0015522568795604595,0.0,8.297325896277103e-9,-9.069547828277413e-12,0.022991384080763674,0.0025196979648400533,-0.00017878843007478238,0.0
-2.0,0.05444444444444444,0.05,502.6548245743669,0.03,0.052,1.7974971400008779e-6,8.329466084969441e-8,-1.6202308846536344,0.0005337810374924847,0.9202563328305091,0.0,6.499649583851758e-5,7.1780215881947054e-6,-20.649647726121383,0.07282072957897696,1.8734590765821115,0.0,-3.846969993502515e-6,2.873370895617211e-7,-0.6423373490015719,-0.2258622714173187,0.13292648111465882,0.0,2.3546785234368025e-7,-6.443240001232321e-9,0.29059085169877585,0.0391506961109284,-0.0035157473265358184,0.0,1.6110948874547638e-7,-3.4990468400587716e-10,-0.43881168535543574,0.008180667955851824,0.0067881560665532525,0.0,-4.062065763890538e-8,-1.1779682957354555e-10,0.07597138525575013,0.007549820299677348,-0.0005908156881322403,0.0,-1.2316048250906817e-8,-1.759797055271013e-11,-0.11992597586073481,0.002547632333388545,0.001551210241562902,0.0,8.775933154479801e-9,-9.971624799044395e-12,0.02528258113720632,0.0027704146075075873,-0.00019652235654187193,0.0
-2.0,0.059393939393939395,0.05,502.6548245743669,0.03,0.052,1.7872077404726113e-6,8.277847375726535e-8,-1.620363202962338,0.0005302230037986397,0.9198187087382234,0.0,7.087253955468427e-5,7.826384025306734e-6,-22.52731007557883,0.079396819076266,2.0427340744511264,0.0,-3.7947933436944143e-6,2.855564268470591e-7,-0.6516066183480198,-0.22447091502515118,0.13271625329005562,0.0,2.5489265534627975e-7,-7.025232509680496e-9,0.3172665199934533,0.04268756710484507,-0.003831944119568826,0.0,1.5550707992517336e-7,-3.477362822038734e-10,-0.4338883946402218,0.00813132632199072,0.006781950254252877,0.0,-4.3477573029564104e-8,-1.2843695344998968e-10,0.08273171079312397,0.00823152682386744,-0.0006439945590495272,0.0,-1.0728768139239998e-8,-1.7488913853868818e-11,-0.1187903142105502,0.002531399673221016,0.001550063790794999,0.0,9.163897835362984e-9,-1.0872322438406894e-11,0.02757114754324825,0.0030207743670506667,-0.00021421498912607326,0.0
-2.0,0.06434343434343434,0.05,502.6548245743669,0.03,0.052,1.776042572169618e-6,8.221830913651087e-8,-1.6205067833802176,0.0005263615852091089,0.9193432633887934,0.0,7.674015709732244e-5,8.473668037521839e-6,-24.405080980447735,0.08596157397911536,2.2117385554043905,0.0,-3.7381799855301615e-6,2.8362405723457126e-7,-0.661659968506963,-0.22296101689152448,0.13248795346964076,0.0,2.738085728908813e-7,-7.606256986069749e-9,0.344008300787663,0.046218695457224894,-0.004147252764186894,0.0,1.4949065298517272e-7,-3.453831399600505e-10,-0.4285541598023282,0.008077762309178976,0.006775206225323269,0.0,-4.612822583736411e-8,-1.3905937944591174e-10,0.08945515741440861,0.008912040157073815,-0.0006970351875817761,0.0,-9.057314341488133e-9,-1.7370565942544103e-11,-0.11755454860964837,0.002513799067281398,0.001548817492059729,0.0,9.457167403285611e-9,-1.1771521746185521e-11,0.029856688885377892,0.0032707453805138247,-0.00023186262414158897,0.0
-2.0,0.06929292929292928,0.05,502.6548245743669,0.03,0.052,1.7640063325790193e-6,8.161439207215061e-8,-1.620661565506286,0.0005221982706856896,0.9188300548982709,0.0,8.25986925720874e-5,9.11978927136668e-6,-26.282968891393995,0.09251410673897,2.380450245714076,0.0,-3.677154766679351e-6,2.8154075717286064e-7,-0.672491988565178,-0.22133318309598385,0.1322416336297566,0.0,2.921764986429725e-7,-8.186237713910515e-9,0.3708211784776544,0.04974363177885578,-0.004461600552832251,0.0,1.4307786691598325e-7,-3.428462014460088e-10,-0.42281317108702504,0.008019992953860173,0.006767924337931204,0.0,-4.856020990759535e-8,-1.4966272374305058e-10,0.09613916124128133,0.009591268065909804,-0.0007499262397846674,0.0,-7.313965722420239e-9,-1.7242973903414968e-11,-0.11621840902077936,0.0024948410038019534,0.0015474713075610328,0.0,9.652656821432534e-9,-1.2669106016150975e-11,0.03213877563698947,0.0035202959686814602,-0.0002494615709732527,0.0
-2.0,0.07424242424242423,0.05,502.6548245743669,0.03,0.052,1.7511040779019206e-6,8.096696485345585e-8,-1.6208274843168695,0.0005177346639732788,0.9182791459773271,0.0,8.844750103323739e-5,9.764664680398024e-6,-28.16098211699614,0.09905354337995152,2.5488469360453556,0.0,-3.6117444230966316e-6,2.793073624893054e-7,-0.6840968644055025,-0.2195880660648304,0.13197734982711662,0.0,3.099581020749042e-7,-8.765100144948758e-9,0.3977100148740574,0.05326193359228667,-0.004774915089451698,0.0,1.3628754664526213e-7,-3.4012648539942794e-10,-0.41666991390874836,0.00795803665090842,0.006760104980233296,0.0,-5.076219502791845e-8,-1.6024562283594907e-10,0.1027812741290355,0.010269120006470844,-0.0008026564262022912,0.0,-5.5115302953853736e-9,-1.7106189739306835e-11,-0.11478162966147973,0.0024745366523956955,0.0015460251970177653,0.0,9.748280039814369e-9,-1.356495955734199e-11,0.034416942353572545,0.003769394663280562,-0.0002670081531433229,0.0
-2.0,0.07919191919191919,0.05,502.6548245743669,0.03,0.052,1.7373412190575605e-6,8.027628680347687e-8,-1.6210044702341193,0.0005129724809347918,0.9176906039186805,0.0,9.42859492822511e-5,1.0408212619161505e-5,-30.039128815000424,0.1055790243161015,2.716906486313822,0.0,-3.54197755596387e-6,2.76924767752183e-7,-0.6964683854851269,-0.2177263640846166,0.13169516218096472,0.0,3.271158818965934e-7,-9.342770993719889e-9,0.42467954114776785,0.056773165831755595,-0.005087124312828321,0.0,1.291396284450471e-7,-3.372250811710924e-10,-0.4101291599079708,0.007891913149522239,0.006751748570679782,0.0,-5.272398293774231e-8,-1.7080673717651277e-10,0.10937917015403185,0.01094550723857287,-0.0008552145052066702,0.0,-3.663251294956704e-9,-1.6960267507262476e-11,-0.11324395432224142,0.0024528978307826054,0.0015444791177869706,0.0,9.742971262305456e-9,-1.4458968902359431e-11,0.03669068730697994,0.004018010236647914,-0.000284498709374424,0.0
-2.0,0.08414141414141413,0.05,502.6548245743669,0.03,0.052,1.7227235175849488e-6,7.954263407563849e-8,-1.6211924491703098,0.0005079135498286181,0.917064500583619,0.0,0.00010011341662546428,1.105035293547222e-5,-31.9174169820344,0.11208970556707434,2.884606830521193,0.0,-3.467884607531865e-6,2.7439392559412824e-7,-0.7095999520550151,-0.21574882076954305,0.13139513485395193,0.0,3.436132181020332e-7,-9.919178311573378e-9,0.4517343499302496,0.060276901331286464,-0.00539815651976978,0.0,1.2165510214421447e-7,-3.3414314897077925e-10,-0.40319595755264354,0.00782164355200258,0.006742855558340171,0.0,-5.443655779160454e-8,-1.8134475137495117e-10,0.11593065156968878,0.011620342939152768,-0.0009075892863201537,0.0,-1.7827100652103635e-9,-1.6805265990263275e-11,-0.1116051418807553,0.0024299369705582823,0.0015428330249951997,0.0,9.636695790378881e-9,-1.5351022712318674e-11,0.03895947256179835,0.004266111735100746,-0.0003019295946454136,0.0
-2.0,0.0890909090909091,0.05,502.6548245743669,0.03,0.052,1.7072570810464818e-6,7.87662994521651e-8,-1.6213913425881241,0.0005025598089161451,0.9164009123876049,0.0,0.00010592929564321033,1.1691007061780696e-5,-33.7958544436152,0.11858475942000561,3.0519259815687168,0.0,-3.389497834921745e-6,2.7171584599941557e-7,-0.7234845827997101,-0.213656224510714,0.1310773360317341,0.0,3.59414422640477e-7,-1.0494251573986254e-8,0.47887888782404275,0.0637727213081036,-0.005707940388151989,0.0,1.1385595032362707e-7,-3.3088191806772994e-10,-0.39587562215378175,0.007747250309293127,0.006733426423248833,0.0,-5.5892130894462296e-8,-1.918583758438533e-10,0.1224336542703039,0.012293542309033076,-0.0009597696335192337,0.0,1.1627355841075786e-10,-1.6641247099732697e-11,-0.10986497192537759,0.002405667080606686,0.0015410868716788538,0.0,9.430450313465561e-9,-1.6241011950476538e-11,0.041222724516602506,0.004513668512979926,-0.00031929718124250285,0.0
-2.0,0.09404040404040404,0.05,502.6548245743669,0.03,0.052,1.6909483583507443e-6,7.794759211187548e-8,-1.621601067563133,0.0004969133054344513,0.9156999202849787,0.0,0.00011173299292586087,1.2330098105207742e-5,-35.67444884555707,0.1250633755677124,3.218842036046177,0.0,-3.3068512826671966e-6,2.6889159554613406e-7,-0.7381149229849526,-0.21144940787255767,0.13074183790130275,0.0,3.744847884589046e-7,-1.1067921759344449e-8,0.5061174481548361,0.06726021584184386,-0.006016404999799798,0.0,1.0576508467356287e-7,-3.2744268778244024e-10,-0.38817372545432366,0.007668757222190677,0.006723461676770831,0.0,-5.7084179437491383e-8,-2.023463495046533e-10,0.12888625268324366,0.012965022681546581,-0.0010117444685153953,0.0,2.0197426316295543e-9,-1.6468275408406344e-11,-0.10802325047954314,0.0023801017120655145,0.0015392406089328103,0.0,9.126252660683395e-9,-1.7128829979932714e-11,0.04347983488630982,0.00476065027156357,-0.0003365978598036626,0.0
-2.0,0.098989898989899,0.05,502.6548245743669,0.03,0.052,1.6738041346526414e-6,7.708683741603737e-8,-1.6218215368386588,0.0004909761932414104,0.9149616097527595,0.0,0.00011752392980124169,1.296755093373546e-5,-37.55320764247727,0.1315247618391974,3.385333178995308,0.0,-3.219980753586724e-6,2.6592229658577226e-7,-0.7534832529326968,-0.20912924697667837,0.13038871662805523,0.0,3.887906370381691e-7,-1.1640121426735845e-8,0.5334541640866236,0.07073898433028408,-0.006323479863203523,0.0,9.740627971679054e-8,-3.238268240693647e-10,-0.380096084728574,0.007586189431356521,0.006712961861987857,0.0,-5.8007479079031306e-8,-2.1280743835383276e-10,0.13528666411962062,0.013634703620204197,-0.001063502774017102,0.0,3.913705502787741e-9,-1.6286420672931052e-11,-0.1060798157589929,0.002353254919422972,0.0015372941860674685,0.0,8.727121102414613e-9,-1.801437219243419e-11,0.04573016214714795,0.005007027097604741,-0.0003538280403556349,0.0
-2.0,0.10393939393939394,0.05,502.6548245743669,0.03,0.052,1.6558315261657225e-6,7.618437663754364e-8,-1.62205265891126,0.0004847507328012539,0.9141860707735473,0.0,0.00012330154304138327,1.3603292263913339e-5,-39.43213809094682,0.13796814526017145,3.551377688646198,0.0,-3.12892377814657e-6,2.628091264110643e-7,-0.7695814970847803,-0.2066966608257506,0.13001805233161381,0.0,4.0229936414221685e-7,-1.2210784793737292e-8,0.5608930020546705,0.07420863595528657,-0.006629094936055433,0.0,8.880410411714267e-8,-3.2003576167149937e-10,-0.3716487514951672,0.007499573419989811,0.006701927554104217,0.0,-5.8658130212293135e-8,-2.2324044007790523e-10,0.14163325252360545,0.014302507020460263,-0.0011150335969668356,0.0,5.784238496477309e-9,-1.6095754603204326e-11,-0.1040345439323228,0.002325141224005318,0.0015352475507731467,0.0,8.237043414729653e-9,-1.8897536639600083e-11,0.0479730334024662,0.005252769506958808,-0.00037098415334512835,0.0
-2.0,0.10888888888888888,0.05,502.6548245743669,0.03,0.052,1.6370379744202788e-6,7.5240566718836e-8,-1.6222943380916304,0.0004782392886291182,0.9133733978175346,0.0,0.00012906528556758383,1.4237250743788648e-5,-41.31124723964644,0.14439277283387775,3.71695394112508,0.0,-3.0337195821056038e-6,2.5955331635151087e-7,-0.7864012333228123,-0.20415261061649487,0.1296299290604068,0.0,4.1497948384026235e-7,-1.2779847812590649e-8,0.588437755654947,0.07766879012281434,-0.006933180647600756,0.0,7.998384969481126e-8,-3.1607099963514064e-10,-0.3628379997538215,0.007408937004684132,0.006690359360870272,0.0,-5.903357779042587e-8,-2.336441842932095e-10,0.14792453166872344,0.01496835720121944,-0.0011663260517549548,0.0,7.617588141114066e-9,-1.589635233000423e-11,-0.10188735482369013,0.002295775575313093,0.001533100649294128,0.0,7.660936033703748e-9,-1.977822447841207e-11,0.05020774669141101,0.005497848487989884,-0.00038806265066111743,0.0
-2.0,0.11383838383838385,0.05,502.6548245743669,0.03,0.052,1.6174312405135427e-6,7.425578000036078e-8,-1.6225464745746117,0.00047144432719942593,0.9125236898236284,0.0,0.00013481462711239974,1.486935703447363e-5,-43.190541920123685,0.1507979123984922,3.8820404151322574,0.0,-2.9344090530294597e-6,2.561561508359871e-7,-0.8039337027639735,-0.2014980990102865,0.12922443476501683,0.0,4.26800670687696e-7,-1.3347248242887024e-8,0.6160920397728535,0.0811190768974943,-0.0072356679207932866,0.0,7.097145847451371e-8,-3.1193410210226e-10,-0.3536703139520258,0.007314309330706799,0.006678257923027257,0.0,-5.913262460183956e-8,-2.4401753236660577e-10,0.15415916771813293,0.015632180995268464,-0.0012173693234071704,0.0,9.400272152443863e-9,-1.568829273034405e-11,-0.0996382175426794,0.0022651733130847527,0.00153085342660944,0.0,7.004593707487888e-9,-2.0656339240135465e-11,0.0524335736906726,0.005742235548556184,-0.00040506000665037865,0.0
-2.0,0.11878787878787879,0.05,502.6548245743669,0.03,0.052,1.5970193990405302e-6,7.323040392944082e-8,-1.6228089645309214,0.00046436841586176597,0.9116370501796922,0.0,0.00014054905487683134,1.549954389083931e-5,-45.07002873922652,0.15718285345432795,4.046615696588692,0.0,-2.8310347050859375e-6,2.5261896642832365e-7,-0.8221698199869705,-0.19873416936983399,0.12880166127031045,0.0,4.377337999798858e-7,-1.3912925721990057e-8,0.6438592851752841,0.08455913742930857,-0.007536488194245941,0.0,6.179344795735978e-8,-3.0762669689810634e-10,-0.3441523765793511,0.00721572086728707,0.006665623914766746,0.0,-5.895543796490142e-8,-2.543593809994066e-10,0.16033598119136683,0.01629390783548974,-0.0012681526707466137,0.0,1.1119178473404379e-8,-1.5471657908750427e-11,-0.09728715596290997,0.0022333501297699837,0.001528505826621158,0.0,6.274630142366221e-9,-2.1531787352935423e-11,0.05464976280377339,0.00598590276419055,-0.0004219727191241449,0.0
-2.0,0.12373737373737373,0.05,502.6548245743669,0.03,0.052,1.5758108316524369e-6,7.216484077297515e-8,-1.62308170018542,0.0004570142204849494,0.9107135867019074,0.0,0.00014626807417054442,1.612774623827964e-5,-46.94971407090734,0.16354690803790708,4.210658483249768,0.0,-2.723640642372661e-6,2.489431507925545e-7,-0.8411001835728721,-0.1958619049645058,0.12836170424636142,0.0,4.477509859783531e-7,-1.4476821837997753e-8,0.6717427335355429,0.08798862436457172,-0.007835573443966397,0.0,5.247683475588338e-8,-3.0315047249996145e-10,-0.33429105542966897,0.007113203399652279,0.006652458044211477,0.0,-5.8503549789191745e-8,-2.646686625104121e-10,0.16645394833722366,0.01695346983599262,-0.0013186654295271134,0.0,1.2761661656128056e-8,-1.5246532493690687e-11,-0.09483425402515425,0.0022003220330177858,0.0015260577923516074,0.0,5.478410289463145e-9,-2.2404479019238242e-11,0.056855542608858944,0.00622882282800655,-0.0004387973103564732,0.0
-2.0,0.12868686868686868,0.05,502.6548245743669,0.03,0.052,1.5538142204518522e-6,7.105950730084519e-8,-1.623364569890103,0.00044938450347711736,0.9097534116132652,0.0,0.00015197120901862322,1.6753901248718287e-5,-48.829604047340744,0.16988941137141014,4.374147589284982,0.0,-2.6122725210112877e-6,2.4513014165643805e-7,-0.8607150870201533,-0.19288242814767798,0.12790466317817673,0.0,4.568256181582375e-7,-1.5038880193641547e-8,0.6997454327857757,0.09140720224849584,-0.008132856204872274,0.0,4.304905694783049e-8,-2.985071814623556e-10,-0.32409339065655857,0.007006790024334578,0.0066387610539108445,0.0,-5.777985001319272e-8,-2.749443456186125e-10,0.17251220187236743,0.01761080186974162,-0.0013688970155383354,0.0,1.4315635829713412e-8,-1.5013004561626714e-11,-0.09227966083251748,0.0021661053091335705,0.0015235092661469137,0.0,4.623974921394604e-9,-2.3274326275034643e-11,0.059050125630218095,0.006470969102051674,-0.0004555303280737248,0.0
-2.0,0.13363636363636364,0.05,502.6548245743669,0.03,0.052,1.531038541114808e-6,6.99148344773466e-8,-1.6236574582255219,0.00044148212253760613,0.9087566415211951,0.0,0.00015765800275792182,1.7377948412404838e-5,-50.709704552298,0.17620972275164348,4.5370619498221485,0.0,-2.4969775096260273e-6,2.4118142568721586e-7,-0.8810045300671238,-0.18979689949815062,0.12743064133423523,0.0,4.649323952627624e-7,-1.55990464730376e-8,0.7278702329672793,0.09481454790724192,-0.00842826959207305,0.0,3.3537895313970796e-8,-2.936986336551772e-10,-0.31356658155124895,0.006896515136185076,0.006624533721354112,0.0,-5.678857346584573e-8,-2.8518543728645735e-10,0.17851003112729819,0.01826584163943882,-0.0014188369276803795,0.0,1.5769663640220953e-8,-1.4771165283663582e-11,-0.08962359546776337,0.002130716486325285,0.0015208601898883867,0.0,3.7199582899177415e-9,-2.4141245331359585e-11,0.06123271240277244,0.006712315669032618,-0.0004721683464341725,0.0
-2.0,0.13858585858585856,0.05,502.6548245743669,0.03,0.052,1.5074930558177373e-6,6.873126712617486e-8,-1.6239602460937081,0.000433310026949831,0.9077233973943283,0.0,0.00016332801860031808,1.7999829608779828e-5,-52.590021213698954,0.18250722619721083,4.699380625454695,0.0,-2.377804248644315e-6,2.3709853736778643e-7,-0.9019582303406214,-0.18660651693174382,0.12693974573386413,0.0,4.7204735721015003e-7,-1.6157268505383852e-8,0.756119782456284,0.0982103508279577,-0.008721747321912523,0.0,2.3971393735866543e-8,-2.8872669719241017e-10,-0.3027179731628786,0.006782414423051219,0.006609776859500069,0.0,-5.553528021013046e-8,-2.953909838142628e-10,0.18444688157553357,0.018918529747591263,-0.0014684747510067778,0.0,1.7113040468632934e-8,-1.4521108675260402e-11,-0.0868663515243859,0.0020941723012604264,0.001518110505210936,0.0,2.7754996927165474e-9,-2.5005155485763783e-11,0.06340249578952002,0.006952837386554216,-0.0004887079669987263,0.0
-2.0,0.14353535353535354,0.05,502.6548245743669,0.03,0.052,1.4831873057989306e-6,6.750926358840451e-8,-1.6242728108055489,0.0004248712574285367,0.9066538045384158,0.0,0.00016898084017960986,1.8619489173842403e-5,-54.47055939625702,0.1887813312188315,4.861082806710693,0.0,-2.2548028081420157e-6,2.3288305781155635e-7,-0.9235656352880858,-0.18331251478340066,0.12643208711344742,0.0,4.781479147400706e-7,-1.6713496324946262e-8,0.7844965246770835,0.1015943135156886,-0.00901322373276407,0.0,1.4377778935277071e-8,-2.835932977398687e-10,-0.2915550427208573,0.006664524853706131,0.00659449131732133,0.0,-5.402682946920606e-8,-3.0556007174639135e-10,0.19032235377862128,0.01956880975792309,-0.0015178001597370744,0.0,1.8335873340385155e-8,-1.4262931362357526e-11,-0.08400830130002361,0.0020564896637988734,0.001515260153728833,0.0,1.8001498667861656e-9,-2.5865979457265597e-11,0.065558665519259,0.007192509939510128,-0.000505145819691299,0.0
-2.0,0.14848484848484847,0.05,502.6548245743669,0.03,0.052,1.458131103670537e-6,6.624929537017255e-8,-1.6245950261753415,0.00041616894188016036,0.905547992571391,0.0,0.00017461607207770386,1.923687396501194e-5,-56.35132419467585,0.19503147344448518,5.022147818482575,0.0,-2.1280246442845326e-6,2.2853661355036437e-7,-0.9458159344488757,-0.17991616285783563,0.1259077798914975,0.0,4.832128768086218e-7,-1.726768222817869e-8,0.8130026952653536,0.10496615184149859,-0.00930263380556728,0.0,4.785379864251274e-9,-2.783004161641964e-10,-0.28008538593142185,0.006542884668138252,0.006578677980364806,0.0,-5.227134729043489e-8,-3.156918287753568e-10,0.19613620174639537,0.020216628255726732,-0.0015668029202324783,0.0,1.942915394358822e-8,-1.3996733323299555e-11,-0.08104989961732056,0.0020176856263386467,0.0015123090772674805,0.0,8.037731481174963e-10,-2.6723643229843964e-11,0.06770041289518423,0.007431309895262286,-0.0005214785637486023,0.0
-2.0,0.15343434343434345,0.05,502.6548245743669,0.03,0.052,1.432334525706679e-6,6.495184678042115e-8,-1.6249267626359918,0.00040720629401602595,0.9044060953976011,0.0,0.00018023334030803454,1.985193342342446e-5,-58.23232042799527,0.20125711523660975,5.182555124415653,0.0,-1.9975225547664803e-6,2.2406087527796898e-7,-0.9686980720832743,-0.17641876545396853,0.12536694213259364,0.0,4.872224755604469e-7,-1.7819780833579135e-8,0.841640319629655,0.10832559537457746,-0.009589913184099429,0.0,-4.7774530006498405e-9,-2.728500867087634e-10,-0.26831670323328893,0.006417533364137418,0.006562337771326396,0.0,-5.027818807626124e-8,-3.2578542548002233e-10,0.2018883307031788,0.020861934900196784,-0.0016154728939410728,0.0,2.038482521620845e-8,-1.372261641789774e-11,-0.077991687248026,0.001977777351860845,0.001509257218102536,0.0,-2.0355360587490306e-10,-2.757807681947991e-11,0.0698269356301737,0.007669214756154311,-0.000537702888659411,0.0
-2.0,0.15838383838383838,0.05,502.6548245743669,0.03,0.052,1.4058079036898943e-6,6.361741455484296e-8,-1.6252678873300026,0.00039798661172656016,0.9032282511812003,0.0,0.00018583229278418265,2.046461963233137e-5,-60.11355263247719,0.20745774645986492,5.342284331254778,0.0,-1.863350632832918e-6,2.1945755655288568e-7,-0.9922007599968371,-0.17282166035383328,0.12480969551020478,0.0,4.90158388971436e-7,-1.8369749127539013e-8,0.8704112110139071,0.11167238769443467,-0.009874998194975984,0.0,-1.4282428276652661e-8,-2.6724439646659535e-10,-0.2562567859590695,0.006288511684092579,0.006545471650638846,0.0,-4.80578902089095e-8,-3.3584007501861345e-10,0.20757879431299495,0.02150468247397093,-0.001663800040304788,0.0,2.1195841036348545e-8,-1.3440686135105125e-11,-0.07483429390993951,0.0019367820852939173,0.0015061045192052308,0.0,-1.2116442891047857e-9,-2.8429213301557617e-11,0.07193744277092187,0.007906203013360648,-0.0005538155150929733,0.0
-2.0,0.16333333333333333,0.05,502.6548245743669,0.03,0.052,1.3785618165252909e-6,6.22465074702379e-8,-1.6256182642284034,0.0003885132729126191,0.9020146023187183,0.0,0.00019141259977018213,2.1074887374134912e-5,-61.995025057397385,0.213632884902844,5.501315193147417,0.0,-1.72556421988486e-6,2.1472841247831252e-7,-1.016312490702947,-0.1691262177891592,0.12423616526841408,0.0,4.92003761018622e-7,-1.8917546522618467e-8,0.8993169690756665,0.11500628669766955,-0.010157825867366799,0.0,-2.3701393918918444e-8,-2.614854820801908e-10,-0.24391350245999588,0.006155861601640974,0.0065280806170738715,0.0,-4.562212599272705e-8,-3.458550359399968e-10,0.21320779137261547,0.022144826927900457,-0.0017117744196295422,0.0,2.1856218581773966e-8,-1.315104936153393e-11,-0.0715784407982414,0.0018947171268057644,0.0015028509244942054,0.0,-2.2103079690292695e-9,-2.927699028365521e-11,0.07403115965865084,0.008142254199397606,-0.0005698131958161336,0.0
-2.0,0.16828282828282826,0.05,502.6548245743669,0.03,0.052,1.3506070816761417e-6,6.083964595005668e-8,-1.6259777542242957,0.00037878973474348717,0.9007652954108146,0.0,0.00019697395428591434,2.1682694182469076e-5,-63.87674165804577,0.2197820769580859,5.659627615902088,0.0,-1.584219857240828e-6,2.0987523833202885e-7,-1.041021550756822,-0.16533383937769006,0.12364648018255606,0.0,4.927432193722899e-7,-1.9463134898053603e-8,0.9283589788613713,0.1183270648759352,-0.010438333952427414,0.0,-3.300641684584643e-8,-2.555755301057169e-10,-0.2312947842819853,0.006019626304794879,0.0065101657083563936,0.0,-4.298364613338062e-8,-3.5582961103182217e-10,0.21877566197137302,0.02278232741916701,-0.00175938619591995,0.0,2.2361082964503947e-8,-1.2853816588700722e-11,-0.06822494265522588,0.0018515998058389255,0.0014994963790927647,0.0,-3.18945339670665e-9,-3.012134852740582e-11,0.07610733288173752,0.008377348938867955,-0.0005856927165979441,0.0
-2.0,0.17323232323232324,0.05,502.6548245743669,0.03,0.052,1.3219547465248154e-6,5.939736166172228e-8,-1.6263462152600987,0.0003688195290240757,0.8994804812332173,0.0,0.00020251607248078531,2.228800039234302e-5,-65.75870609146779,0.2259048979961687,5.817201661200789,0.0,-1.4393752366985552e-6,2.0489986817118407e-7,-1.0663160344378517,-0.16144595703580403,0.12304077251878737,0.0,4.923628905763682e-7,-2.0006478650405565e-8,0.9575384102314782,0.12163450958696324,-0.010716460942427028,0.0,-4.216986165681226e-8,-2.4951677421343736e-10,-0.21840861242402704,0.005879850179800707,0.006491728001790809,0.0,-4.015621907340577e-8,-3.6576314905137346e-10,0.2242828831484806,0.023417146346290444,-0.0018066256396726316,0.0,2.2706703824875562e-8,-1.2549100129581516e-11,-0.06477470933506113,0.0018074474585594155,0.0014960408295926668,0.0,-4.1391925399149826e-9,-3.0962232751516655e-11,0.07816523516867767,0.00861146899836084,-0.0006014508971036593,0.0
-2.0,0.1781818181818182,0.05,502.6548245743669,0.03,0.052,1.2926160792286401e-6,5.792019709237965e-8,-1.6267235024464928,0.00035860626202451805,0.8981603147068644,0.0,0.0002080386940026858,2.2890769186781068e-5,-67.64092171277167,0.23200095309504626,5.97401755076431,0.0,-1.291089149636736e-6,1.998041733958958e-7,-1.092183857577707,-0.1574640318519176,0.12241917799260271,0.0,4.908504126281782e-7,-2.0547544731326758e-8,0.986856217900782,0.12492842330458402,-0.010992146089580932,0.0,-5.1164468303828426e-8,-2.4331149259238226e-10,-0.20526300359401076,0.005736578793260343,0.006472768614898848,0.0,-3.715456548156053e-8,-3.7565504676258827e-10,0.22973006410436242,0.024049249379084054,-0.0018534831306317083,0.0,2.2890523657666354e-8,-1.223701379175704e-11,-0.06122874685224508,0.0017622774065697644,0.001492484224323329,0.0,-5.049942085249715e-9,-3.17995924264076e-11,0.08020417018452643,0.008844597334549533,-0.0006170845917749265,0.0
-2.0,0.18313131313131312,0.05,502.6548245743669,0.03,0.052,1.2626025595272565e-6,5.6408705135317134e-8,-1.6271094681543659,0.0003481536091898351,0.8968049548672453,0.0,0.00021354158230495974,2.3490966639054093e-5,-69.52339156789891,0.23806987719693262,6.130055670469067,0.0,-1.139421435534688e-6,1.945900612899977e-7,-1.118612771526445,-0.15338955295775558,0.12178183572631565,0.0,4.881949450718709e-7,-2.1086302685901074e-8,1.0163131417832996,0.12820862384657802,-0.011265329424563104,0.0,-5.99634283945054e-8,-2.3696200898371e-10,-0.19186599667660761,0.00558985887163681,0.00645328870606805,0.0,-3.399428820332428e-8,-3.8550474619373444e-10,0.23511794095246769,0.02467860548181239,-0.0018999491605025782,0.0,2.291117760231535e-8,-1.191767551960986e-11,-0.057588157923814366,0.001716106938145418,0.001488826513626434,0.0,-5.912521862209368e-9,-3.263337958609738e-11,0.08222347717906088,0.00907671813914379,-0.0006325906906985966,0.0
