sample_index,curve_point_index,EI,log10_EI,xM_over_L,motor_position,omega,U,power,power_input,thrust,tail_flat_ratio,eta_left_domain_re,eta_left_domain_im,eta_left_domain_abs,eta_left_domain_phase_deg,eta_right_domain_re,eta_right_domain_im,eta_right_domain_abs,eta_right_domain_phase_deg,eta_left_beam_re,eta_left_beam_im,eta_left_beam_abs,eta_left_beam_phase_deg,eta_right_beam_re,eta_right_beam_im,eta_right_beam_abs,eta_right_beam_phase_deg,alpha,alpha_domain,alpha_beam,sa_ratio_domain,sa_ratio_beam,q0_re,q0_im,q0_abs,q0_phase_deg,Q0_re,Q0_im,Q0_abs,Q0_phase_deg,F0_re,F0_im,F0_abs,F0_phase_deg,residual0_re,residual0_im,residual0_abs,residual0_phase_deg,energy_frac0,mode_index0,mode_type0,q1_re,q1_im,q1_abs,q1_phase_deg,Q1_re,Q1_im,Q1_abs,Q1_phase_deg,F1_re,F1_im,F1_abs,F1_phase_deg,residual1_re,residual1_im,residual1_abs,residual1_phase_deg,energy_frac1,mode_index1,mode_type1,q2_re,q2_im,q2_abs,q2_phase_deg,Q2_re,Q2_im,Q2_abs,Q2_phase_deg,F2_re,F2_im,F2_abs,F2_phase_deg,residual2_re,residual2_im,residual2_abs,residual2_phase_deg,energy_frac2,mode_index2,mode_type2,q3_re,q3_im,q3_abs,q3_phase_deg,Q3_re,Q3_im,Q3_abs,Q3_phase_deg,F3_re,F3_im,F3_abs,F3_phase_deg,residual3_re,residual3_im,residual3_abs,residual3_phase_deg,energy_frac3,mode_index3,mode_type3,q4_re,q4_im,q4_abs,q4_phase_deg,Q4_re,Q4_im,Q4_abs,Q4_phase_deg,F4_re,F4_im,F4_abs,F4_phase_deg,residual4_re,residual4_im,residual4_abs,residual4_phase_deg,energy_frac4,mode_index4,mode_type4,q5_re,q5_im,q5_abs,q5_phase_deg,Q5_re,Q5_im,Q5_abs,Q5_phase_deg,F5_re,F5_im,F5_abs,F5_phase_deg,residual5_re,residual5_im,residual5_abs,residual5_phase_deg,energy_frac5,mode_index5,mode_type5,q6_re,q6_im,q6_abs,q6_phase_deg,Q6_re,Q6_im,Q6_abs,Q6_phase_deg,F6_re,F6_im,F6_abs,F6_phase_deg,residual6_re,residual6_im,residual6_abs,residual6_phase_deg,energy_frac6,mode_index6,mode_type6,q7_re,q7_im,q7_abs,q7_phase_deg,Q7_re,Q7_im,Q7_abs,Q7_phase_deg,F7_re,F7_im,F7_abs,F7_phase_deg,residual7_re,residual7_im,residual7_abs,residual7_phase_deg,energy_frac7,mode_index7,mode_type7
1,1,7.277242500000003e-6,-5.13803315281565,0.1328757272678377,0.006643786363391885,502.6548245743669,Inf,-0.7731704954250693,0.7731704954250693,0.0012210823088233532,0.00032230535928286247,0.0010240488224297305,-2.9718391390930813e-5,0.0010244799527109264,-1.6622846449037443,-0.0008512955842800987,-3.3540532936930894e-5,0.0008519560664520723,-177.74374780649774,-0.0005653005079963319,-0.0002444967674500791,0.0006159085432387255,-156.61115061748217,0.00045489932060022793,0.0002349866256445453,0.0005120079160661079,27.319448289046385,-0.18234322713043147,-0.18234322713043147,-0.18268442807010327,-1.0083322884471297,-1.0074444562488112,-5.006321504839705e-7,-2.0637819098454618e-7,5.415020847718489e-7,-157.59681981599186,-0.3740327150988348,-0.0025006414801853625,0.37404107417771454,-179.61694776294868,0.36754163489329206,0.0,0.36754163489329206,0.0,0.7481518641383964,0.005212124291207615,0.7481700194831283,0.39915411203931034,0.00012274090463392187,0,rigid,7.668382432538416e-6,6.344929627918272e-6,9.953000608605371e-6,39.60484350343378,-0.06908637698524195,0.07919290388842708,0.10509254736292492,131.10082321175148,0.16946471548977332,0.0,0.16946471548977332,0.0,0.1378006834566035,-0.16255523757868834,0.21310380950459532,-49.711520571633834,0.04146647470024319,1,rigid,2.152042979637096e-6,3.242554985203101e-7,2.176334214803867e-6,8.568492348192478,-0.2936426960617361,0.003335292490749437,0.29366163713771665,179.34924325247383,0.32010128143304445,0.0,0.32010128143304445,0.0,0.5867238266988899,-0.007406508795124987,0.5867705728721586,-0.7232349133631345,0.0019826234263301745,2,elastic,7.84015480619895e-6,6.7352993822840646e-6,1.0335970450526676e-5,40.665128472614796,0.46301797711058806,0.05367796067054561,0.46611905194845843,6.612815405950031,-0.396561637420664,0.0,0.396561637420664,180.0,-0.9278652892344436,-0.11234063685694047,0.9346413288826578,-173.09655545822102,0.044718947340944525,3,elastic,9.050851106733946e-7,2.574919487853733e-7,9.410000856811652e-7,15.880773599032018,0.05196650515271212,-0.0013602471221066726,0.0519843046507314,-1.4994009463632374,-0.056115562643975936,0.0,0.056115562643975936,180.0,-0.1045687546643001,0.002359766210956503,0.10459537728127834,178.70724576552382,0.00037065373416177155,4,elastic,4.375563147449911e-5,1.572812514289223e-5,4.6496550476811246e-5,19.771163757295668,-1.8697746218175622,-0.5472147564344322,1.9482045903992224,-163.68717363540904,0.3877229609513999,0.0,0.3877229609513999,0.0,3.7176447297002917,1.0720701014511596,3.8691364202744074,16.086157773581206,0.9049623733996309,5,elastic,3.626440306273798e-6,-1.404562757894563e-7,3.629159304904628e-6,-2.218023928135645,-0.09358939792415141,0.011778373647748346,0.09432764965582005,172.82694737356383,-0.23837413225088733,0.0,0.23837413225088733,180.0,0.18394184895332485,-0.024510338809461366,0.18556767095839286,-7.589978829365312,0.005513166626316105,6,elastic,-1.0309473436643335e-6,-9.994385100554365e-7,1.435872473721248e-6,-135.88908139135418,0.31013590220742265,0.1862340869800674,0.36175601306863076,30.984474028509972,-0.12720891516313204,0.0,0.12720891516313204,180.0,-0.6325256473192328,-0.3754496071267527,0.7355617594792754,-149.3078121418671,0.0008630198677394134,7,elastic
2,1,7.86352742314678e-6,-5.104382594322235,0.134548748276752,0.006727437413837601,502.6548245743669,Inf,-2.9977672901806764,2.9977672901806764,0.00181215798020093,0.00032230535381441716,0.0017793877301626481,0.0006947159149348518,0.0019101965597071808,21.326873489832675,-0.0016115885498081085,-0.0007550825362633906,0.0017797098894040445,-154.89535593560777,-0.0007825605530487345,-0.0008229591295115644,0.0011356331925557535,-133.55861025181264,0.0006766364788443949,0.0008131290356003084,0.00105783540923871,50.234833698446074,-0.07063793925810713,-0.07063793925810713,-0.07084672982263229,-1.3155613054267492,-1.3140368753264489,-4.893985618799804e-7,-2.0278228894202222e-7,5.297467405079137e-7,-157.4933283556772,-0.3738874062359378,-0.00245784677124278,0.3738954847983432,-179.62335661527132,0.3675416348932906,0.0,0.3675416348932906,0.0,0.7478589636997578,0.005122085120377324,0.7478765040713982,0.39241258745863145,3.256546378366767e-5,0,rigid,9.164493551056275e-6,1.7536360864932242e-5,1.978665950665951e-5,62.4084538497047,-0.04866050714203344,0.22247403913586655,0.22773349126719805,102.33768905806492,0.17159842369300685,0.0,0.17159842369300685,0.0,0.0998519894965821,-0.45287406748337566,0.4637513782247581,-77.56607246863683,0.045432396089913805,1,rigid,2.1231075683838863e-6,3.204414118046012e-7,2.1471535681753795e-6,8.58289178212526,-0.29137199063468394,0.0032819403870631846,0.2913904735215662,179.35466212591382,0.31737421979898145,0.0,0.31737421979898145,0.0,0.5821890525318666,-0.007290222067321132,0.5822346951408369,-0.7174252492459519,0.0005349915163946772,2,elastic,1.114823304068337e-5,2.028454070532088e-5,2.3146180928075458e-5,61.20713141478621,0.49285248396200654,0.15761741411965371,0.5174425766993728,17.734612699448665,-0.39937306708275516,0.0,0.39937306708275516,180.0,-0.9853461003508645,-0.32705301579825796,1.0382054770705997,-161.63812265446438,0.06216978540967057,3,elastic,9.848767525236458e-7,2.607207043905756e-7,1.018801994187016e-6,14.827460438630473,0.042227017936727916,-0.001758549480742339,0.042263619581206724,-2.384711976485297,-0.048067389673637814,0.0,0.048067389673637814,180.0,-0.08512088520436244,0.0031281060292316053,0.08517834317069312,177.89538540616687,0.00012044818328056417,4,elastic,6.434959854479342e-5,5.9341674671031166e-5,8.753459422216214e-5,42.6815157078057,-2.796346557347271,-2.2588500293089506,3.5947124396392236,-141.06920245673777,0.38476540382554314,0.0,0.38476540382554314,0.0,5.569604841543817,4.461461555508103,7.136185066422052,38.6960315770867,0.889160429366647,5,elastic,3.2686025869423697e-6,-1.212485998648976e-7,3.2708506683025975e-6,-2.124409143047057,-0.08067446845535453,0.011141301980729186,0.08144015269128486,172.13707661235932,-0.2460273516521841,0.0,0.2460273516521841,180.0,0.15826681169918766,-0.023145953464393715,0.1599503636982486,-8.320318439740086,0.0012414868237710717,6,elastic,-1.6453436694615125e-6,-2.926362359637102e-6,3.357194133579097e-6,-119.34681821510777,0.43619165672890964,0.5872973950905105,0.7315609282076306,53.39835774139605,-0.11753383161663873,0.0,0.11753383161663873,180.0,-0.8920622151404698,-1.1890536606976332,1.4864802735656346,-126.87828401278433,0.0013078971465387114,7,elastic
3,2,8.457188435952059e-6,-5.072773992716947,0.13078144334176997,0.006539072167088499,502.6548245743669,Inf,-5.538444912828829,5.538444912828829,-0.00120151930786077,0.00032230536036748005,-0.00019498773882578252,0.00245861517194466,0.002466335091184663,94.53451993506431,0.00033284136510083607,-0.0025074058349497134,0.002529400600035917,-82.43857420887191,0.0007190898761729493,-0.0012602512047551926,0.0014509732420349252,-60.29124379721197,-0.0008049353781439636,0.0012517451368762198,0.0014882159959767373,122.74306591556346,0.025243713479395878,0.025243713479395878,0.025338127158238723,-1.5334019407586497,-1.5322362051432992,-4.0537718605388067e-7,-1.683796479468024e-7,4.38955998723849e-7,-157.4436934172485,-0.37279810111260836,-0.0020411862093491708,0.37280368913720235,-179.68629082076558,0.36754163489329345,0.0,0.36754163489329345,0.0,0.7456657506720928,0.004253428302157905,0.7456778817812,0.32682317352674894,1.2983600047986225e-5,0,rigid,-1.9177599946946997e-5,1.9093269805792137e-5,2.706165722201645e-5,135.1262514644961,-0.4073798392938573,0.2509411714514743,0.4784660959697429,148.36742106451916,0.16679374437276484,0.0,0.16679374437276484,0.0,0.8261368960919251,-0.5017965192846774,0.9665929432034034,-31.274544523362,0.049347133411472614,1,rigid,1.943967687084843e-6,2.674601382376107e-7,1.962280635886742e-6,7.833837253674136,-0.29976226673965456,0.002675881305858594,0.2997742098674582,179.48855259606637,0.3234716334590402,0.0,0.3234716334590402,0.0,0.5990099647707998,-0.006008723287362663,0.5990401010368662,-0.5747198849544438,0.0002594629719934182,2,elastic,-2.3424292226161385e-5,2.59844343430705e-5,3.498411488698759e-5,132.03383828700885,0.22281477889924348,0.2026227387556405,0.30116839136395984,42.28267700175141,-0.3929361498551835,0.0,0.3929361498551835,180.0,-0.42855193528472435,-0.41028151913363325,0.593285501406266,-136.24774738053782,0.08246979843517319,3,elastic,5.467060340264363e-7,2.2281595295311711e-7,5.903680517535825e-7,22.17388345396833,0.06207858993043167,-0.0017283320987568913,0.06210264454589906,-1.594761753498257,-0.06617060915775584,0.0,0.06617060915775584,180.0,-0.12461828867376923,0.003208148880945341,0.12465957681310005,178.5253143661246,2.348544786265529e-5,4,elastic,-4.895587361510168e-5,0.00010222477399156218,0.00011334276324072824,115.58995612806036,1.6737411236052562,-4.234621264427532,4.553397259408541,-68.43350772948476,0.3911227963518634,0.0,0.3911227963518634,0.0,-3.2854785200312255,8.41679421783292,9.035308185719634,111.32308658565589,0.8656468333080972,5,elastic,2.7291157644156076e-6,-8.980739554087172e-8,2.7305930168876543e-6,-1.8847601323438201,-0.0674296954743208,0.008921604493764664,0.0680173423363689,172.46298832675856,-0.22851564850310796,0.0,0.22851564850310796,180.0,0.1322262354543975,-0.01857366985190409,0.13352437438239242,-7.99595653914005,0.0005024202120637396,6,elastic,3.349887707379379e-6,-3.8169620367113975e-6,5.078478792093898e-6,-48.72877860010989,-0.5945233668587957,0.8169472020543835,1.0103765459894662,126.04479825052286,-0.13910826894233014,0.0,0.13910826894233014,180.0,1.199589673025108,-1.6648819240506736,2.0520348936261192,-54.2262930113669,0.001737882613289328,7,elastic
4,3,9.333657737301717e-6,-5.029948128619766,0.10866536831275714,0.005433268415637857,502.6548245743669,Inf,-1.0310178805715404,1.0310178805715404,-6.5956894767967e-5,0.00032230536273583675,-0.0008042949221621675,0.0007014400312020425,0.0010671965325977073,138.9077333843952,0.0008123413557765384,-0.0007042246213323539,0.0010750957146205922,-40.92225451453627,0.0005955557176926692,-0.00016894430943553866,0.0006190547573252962,-15.837317312116726,-0.0005998946760091861,0.00016841489437022743,0.0006230868309873844,164.318403642952,0.007374413680857307,0.007374413680857307,0.006492063730471884,-2.4007121218791228,-2.4535762730068646,-2.6653585892055265e-8,-9.974106565003111e-9,2.8458679566613866e-8,-159.48351972156814,-0.36788695515495473,-0.00012013647218480848,0.3678869747707244,-179.98128959866435,0.36754163489329733,0.0,0.36754163489329733,0.0,0.7357787759843417,0.0002511804472157519,0.7357788188583803,0.01955965492936399,3.1487510201206815e-7,0,rigid,-1.176113191227941e-5,4.540521129348912e-7,1.1769893252672166e-5,177.7891280535929,-0.2894981115878654,0.009345959053439731,0.2896489315767775,178.15094442863582,0.138587732337299,0.0,0.138587732337299,0.0,0.5826085038349941,-0.015311485224872651,0.5828096690349619,-1.5054390441968275,0.05385845337308835,1,rigid,1.143827336038799e-6,1.5953807547470607e-8,1.1439385904168446e-6,0.799094883022646,-0.34222117456640083,-0.0001440193416807727,0.34222120487073526,-179.97588781591358,0.35606117609144267,0.0,0.35606117609144267,0.0,0.6841093203797527,-5.366241525659067e-5,0.6841093224844271,-0.004494354651780272,0.0005087615149503525,2,elastic,-1.6513567504596416e-5,2.090596336919007e-6,1.6645374876307287e-5,172.78481137587997,0.23229401913550218,0.01918056600059981,0.2330845456872429,4.720216767780724,-0.347767415622155,0.0,0.347767415622155,180.0,-0.45689876899245563,-0.03477280055695729,0.45822007023415645,-175.64782938403678,0.10771991221062073,3,elastic,-1.7953401257033708e-6,1.3750066999750556e-8,1.7953927791163395e-6,179.56119434263897,0.18591507536110144,0.00040320841697956124,0.18591551259524192,0.12426159788962642,-0.16964896407393737,0.0,0.16964896407393737,180.0,-0.3711679431150314,-0.00028370196915620253,0.37116805153872073,-179.95620601776585,0.0012532213302891308,4,elastic,-4.312679050230862e-5,1.6797177898117243e-5,4.6282450716994395e-5,158.7199019508558,1.6345942043156554,-0.780195689814733,1.8112436410344737,-25.515253773597795,0.4059046435416268,0.0,0.4059046435416268,0.0,-3.2346486587253622,1.5614838736138879,3.5918217986072216,154.23168730674587,0.8328015494300897,5,elastic,1.2764692658363548e-6,-4.601464793660171e-9,1.2764775595767636e-6,-0.20654110311336615,-0.045077558476959184,0.00018003197719798506,0.04507791798382539,179.77117177647096,-0.1089802042012707,0.0,0.1089802042012707,180.0,0.08924186242961189,-0.0007320931050865305,0.08924486523167756,-0.4700137702827242,0.0006334833408894837,6,elastic,2.853853026787048e-6,-3.857699324041706e-7,2.879808246958244e-6,-7.698301726841773,-0.44661315742695445,0.08834740779841851,0.455267588184766,168.8104168875025,-0.24524777899017547,0.0,0.24524777899017547,180.0,0.9049353891938607,-0.18345257016794997,0.9233433294916202,-11.459951692464127,0.003224303924970324,7,elastic
5,5,9.333657737301717e-6,-5.029948128619766,0.10866536831275714,0.005433268415637857,502.6548245743669,Inf,-1.0310178805715404,1.0310178805715404,-6.5956894767967e-5,0.00032230536273583675,-0.0008042949221621675,0.0007014400312020425,0.0010671965325977073,138.9077333843952,0.0008123413557765384,-0.0007042246213323539,0.0010750957146205922,-40.92225451453627,0.0005955557176926692,-0.00016894430943553866,0.0006190547573252962,-15.837317312116726,-0.0005998946760091861,0.00016841489437022743,0.0006230868309873844,164.318403642952,0.007374413680857307,0.007374413680857307,0.006492063730471884,-2.4007121218791228,-2.4535762730068646,-2.6653585892055265e-8,-9.974106565003111e-9,2.8458679566613866e-8,-159.48351972156814,-0.36788695515495473,-0.00012013647218480848,0.3678869747707244,-179.98128959866435,0.36754163489329733,0.0,0.36754163489329733,0.0,0.7357787759843417,0.0002511804472157519,0.7357788188583803,0.01955965492936399,3.1487510201206815e-7,0,rigid,-1.176113191227941e-5,4.540521129348912e-7,1.1769893252672166e-5,177.7891280535929,-0.2894981115878654,0.009345959053439731,0.2896489315767775,178.15094442863582,0.138587732337299,0.0,0.138587732337299,0.0,0.5826085038349941,-0.015311485224872651,0.5828096690349619,-1.5054390441968275,0.05385845337308835,1,rigid,1.143827336038799e-6,1.5953807547470607e-8,1.1439385904168446e-6,0.799094883022646,-0.34222117456640083,-0.0001440193416807727,0.34222120487073526,-179.97588781591358,0.35606117609144267,0.0,0.35606117609144267,0.0,0.6841093203797527,-5.366241525659067e-5,0.6841093224844271,-0.004494354651780272,0.0005087615149503525,2,elastic,-1.6513567504596416e-5,2.090596336919007e-6,1.6645374876307287e-5,172.78481137587997,0.23229401913550218,0.01918056600059981,0.2330845456872429,4.720216767780724,-0.347767415622155,0.0,0.347767415622155,180.0,-0.45689876899245563,-0.03477280055695729,0.45822007023415645,-175.64782938403678,0.10771991221062073,3,elastic,-1.7953401257033708e-6,1.3750066999750556e-8,1.7953927791163395e-6,179.56119434263897,0.18591507536110144,0.00040320841697956124,0.18591551259524192,0.12426159788962642,-0.16964896407393737,0.0,0.16964896407393737,180.0,-0.3711679431150314,-0.00028370196915620253,0.37116805153872073,-179.95620601776585,0.0012532213302891308,4,elastic,-4.312679050230862e-5,1.6797177898117243e-5,4.6282450716994395e-5,158.7199019508558,1.6345942043156554,-0.780195689814733,1.8112436410344737,-25.515253773597795,0.4059046435416268,0.0,0.4059046435416268,0.0,-3.2346486587253622,1.5614838736138879,3.5918217986072216,154.23168730674587,0.8328015494300897,5,elastic,1.2764692658363548e-6,-4.601464793660171e-9,1.2764775595767636e-6,-0.20654110311336615,-0.045077558476959184,0.00018003197719798506,0.04507791798382539,179.77117177647096,-0.1089802042012707,0.0,0.1089802042012707,180.0,0.08924186242961189,-0.0007320931050865305,0.08924486523167756,-0.4700137702827242,0.0006334833408894837,6,elastic,2.853853026787048e-6,-3.857699324041706e-7,2.879808246958244e-6,-7.698301726841773,-0.44661315742695445,0.08834740779841851,0.455267588184766,168.8104168875025,-0.24524777899017547,0.0,0.24524777899017547,180.0,0.9049353891938607,-0.18345257016794997,0.9233433294916202,-11.459951692464127,0.003224303924970324,7,elastic
6,6,1.0444865270833196e-5,-4.981097157647394,0.10699994966246652,0.0053499974831233265,502.6548245743669,Inf,-0.31318158151722475,0.31318158151722475,5.548293858934721e-5,0.0003223053615062625,-0.0005077028191139197,0.00030578187243433726,0.0005926758861685455,148.94006854198403,0.0004954026000927085,-0.00030164075354192736,0.000580009379558605,-31.336400664138722,0.0003366258890069868,-3.3692004791720814e-5,0.00033830775979369664,-5.715550286747082,-0.0003287443202729489,3.455927300806779e-5,0.00033055585225884196,173.9988187297198,-0.02160004799211486,-0.02160004799211486,-0.023176223958323208,-1.9559521046571968,-1.9261100701810996,3.4631831923216114e-8,1.5524222950620125e-8,3.7952144611055267e-8,24.1450028225742,-0.36709225647356003,0.00018900793659991388,0.367092305131625,179.9704996335016,0.3675416348932974,0.0,0.3675416348932974,0.0,0.7341788839044602,-0.0003929716572056228,0.7341789890741373,-0.030667751102008377,1.99824776543435e-6,0,rigid,-6.48744992408418e-6,-8.31485689809624e-7,6.540517943546827e-6,-172.69631418114838,-0.2200299789688667,-0.008740277954740002,0.22020350611142875,-177.7252286644877,0.13646371989690795,0.0,0.13646371989690795,0.0,0.4417285236920039,0.019664683991900196,0.4421660190919453,2.548986347484848,0.05934730123326911,1,rigid,1.0102301614430405e-6,-2.503599763058747e-8,1.0105403407418184e-6,-1.4196402917402933,-0.34616359001996233,-0.0005973163579601213,0.3461641053638289,-179.90113439609075,0.3582891103182775,0.0,0.3582891103182775,0.0,0.6920249642840602,0.0009053063411156076,0.6920255564442155,0.07495423662364133,0.0014167199255026037,2,elastic,-1.0192524000837489e-5,-1.94140233039238e-7,1.0194372758425737e-5,-178.90880108932063,0.2790719734709112,0.0015773404877302908,0.27907643107214053,0.3238375725064011,-0.343882342019644,0.0,0.343882342019644,180.0,-0.5538283302735953,-0.0002606759522349785,0.5538283916210784,-179.97303202099954,0.1441775730677238,3,elastic,-2.1234392661239288e-6,-2.2516520652109826e-8,2.123558643084576e-6,-179.39246990799668,0.20196609887551448,0.0008888861307081902,0.20196805493331726,0.2521665527336275,-0.17714148966709556,0.0,0.17714148966709556,180.0,-0.4030817508170872,-0.0011431033002699367,0.40308337168248887,-179.83751479956004,0.006256121998129003,4,elastic,-2.3266451412567713e-5,4.768752737941965e-6,2.3750131873507633e-5,168.41692937111324,0.8603789713755641,-0.25233497166090396,0.8966185991314161,-16.345543442578457,0.4054301620184278,0.0,0.4054301620184278,0.0,-1.702374912824927,0.5080106886324678,1.7765571208324578,163.38421630441897,0.7825439577241426,5,elastic,1.0223359245730167e-6,6.142369454490091e-9,1.0223543766107133e-6,0.3442387212383058,-0.04039563997299103,-0.0011396860329454712,0.040411713810245685,-178.38393741552954,-0.09911256223924521,0.0,0.09911256223924521,180.0,0.08013955896780407,0.001973959571015922,0.08016386609902339,1.4109971301890676,0.0014500387648191096,6,elastic,1.8608297928743943e-6,-4.187682649104103e-8,1.8613009393018427e-6,-1.2891885646305201,-0.25822377929980506,0.009052886673928652,0.25838241997668,177.99212972828113,-0.2514536119555549,0.0,0.2514536119555549,180.0,0.5230542090061227,-0.020671540521560273,0.523462527929703,-2.263199400997288,0.004806289038648403,7,elastic
7,8,1.128537700671187e-5,-4.947483928017348,0.1093022649295874,0.0054651132464793705,502.6548245743669,Inf,-0.18401881001766324,0.18401881001766324,2.6719761393588717e-5,0.00032230535893039273,-0.0003974910222786713,0.00021407417566801057,0.000451471887807072,151.69471338550915,0.00038976014742803957,-0.0002115258023555082,0.0004434592851494584,-28.48902121553964,0.0002545328673048345,-1.289279880198737e-5,0.0002548591862173483,-2.89971260490871,-0.00024960136149585274,1.346436621969992e-5,0.00024996425508116467,176.91225890972217,-0.017905199071938244,-0.017905199071938244,-0.019390822866298223,-2.04116128925022,-2.0072618397670463,2.1816854679527972e-8,9.891820145200897e-9,2.3954608197435498e-8,24.38966642507853,-0.3672585161564982,0.00012050890771330366,0.36725853592785246,179.98119947869375,0.3675416348932971,0.0,0.3675416348932971,0.0,0.7345135121071245,-0.00025047176941628415,0.7345135548130137,-0.01953806768958886,1.4341771240426926e-6,0,rigid,-4.965742168475032e-6,-8.677187885509018e-7,5.04098513980902e-6,-170.08815336828076,-0.20343423201905778,-0.009660486694518192,0.2036634767462217,-177.28123621296228,0.13940000637851657,0.0,0.13940000637851657,0.0,0.40807623160215983,0.021060938305866035,0.40861935088899437,2.9544312863129076,0.06351195504487142,1,rigid,1.0346437630886467e-6,-1.604925375869434e-8,1.0347682325257413e-6,-0.8886930887588622,-0.3428497842146428,-0.0004957209473581279,0.342850142591898,-179.9171570185695,0.3552006652061399,0.0,0.3552006652061399,0.0,0.6853920289075487,0.0006920766499186701,0.6853923783206926,0.057854564965298304,0.002676152277572896,2,elastic,-8.371259182523432e-6,-4.42498151568893e-7,8.382946076119347e-6,-176.97420635073146,0.30019735248190366,-0.000259019980708916,0.30019746422728943,-0.049436638593266934,-0.3492360783033504,0.0,0.3492360783033504,180.0,-0.5969412709970495,0.003033714106370636,0.5969489797636413,179.70881973392872,0.17563780146843647,3,elastic,-2.000052586933396e-6,-1.490923564144982e-8,2.000108156027164e-6,-179.57290100206347,0.1940931933110473,0.0007929351545963757,0.19409481300601253,0.2340709854988292,-0.16676953713740786,0.0,0.16676953713740786,180.0,-0.38737554221819825,-0.000990572837112804,0.38737680873200026,-179.85348708688525,0.00999842535768116,4,elastic,-1.7000203945711454e-5,2.6619910834863134e-6,1.7207356877927068e-5,171.10055861507314,0.6105257790466774,-0.1540628728244127,0.6296642721827748,-14.16260619518789,0.40602704234518,0.0,0.40602704234518,0.0,-1.2072815312485397,0.31108445128795276,1.246716580272736,165.55071288577344,0.7400362250751239,5,elastic,1.0222281915826757e-6,3.544737185209129e-9,1.0222343375313214e-6,0.19868133926575568,-0.03907934615527733,-0.0008271966157946326,0.03908809985360213,-178.78739530953314,-0.1127306554145051,0.0,0.1127306554145051,180.0,0.0774440878667727,0.0013511436925008973,0.07745587346866728,0.9995208151470271,0.0026117137610915542,6,elastic,1.4869781932148528e-6,-4.951903815853769e-10,1.4869782756684854e-6,-0.01908052048169918,-0.1995188469086833,-0.0015519195593347909,0.19952488247356331,-179.5543446191416,-0.24279893320302093,0.0,0.24279893320302093,180.0,0.40405079707086056,0.0014029503600289004,0.4040532327346366,0.19894234101514238,0.0055262928380986,7,elastic
8,10,1.2193296985230882e-5,-4.913878848205059,0.11172137797427054,0.005586068898713527,502.6548245743669,Inf,-0.1224597613471065,0.1224597613471065,6.983719193663728e-6,0.0003223053615109196,-0.00032605561848618345,0.0001635859140703813,0.0003647911973014834,153.35654464772253,0.0003235207001112392,-0.00016277002866605644,0.000362159806759965,-26.70792444626839,0.00020360677518175738,-4.182622362832465e-6,0.00020364973172028674,-1.1768415205486056,-0.00020193121394708114,4.3794262347519595e-6,0.00020197869823396596,178.75758034099778,-0.007239431678296134,-0.007239431678296134,-0.008239092745461375,-2.436136625884082,-2.3809927689745387,6.997091124250656e-9,3.293344961438592e-9,7.733395453233998e-9,25.20512036646431,-0.36745081321795425,4.0200974531310794e-5,0.36745081541704905,179.99373155241216,0.3675416348932972,0.0,0.3675416348932972,0.0,0.7349005174076241,-8.347031520682897e-5,0.7349005221479211,-0.0065076791240843744,2.3735463639126847e-7,0,rigid,-4.0517689240869516e-6,-8.206449713837339e-7,4.134040346108652e-6,-168.55020636314057,-0.19476750497094913,-0.009329142427824517,0.19499080463203214,-177.25769313625477,0.142485252361995,0.0,0.142485252361995,0.0,0.3904865885797669,0.020111118581620076,0.39100413418692664,2.948283109498686,0.06782763955600075,1,rigid,1.0632425373509197e-6,-5.37845471630904e-9,1.0632561408275793e-6,-0.2898305102119583,-0.3392723465185157,-0.0003766004181009276,0.3392725555361864,-179.93640034067275,0.3518895039588444,0.0,0.3518895039588444,0.0,0.6782308505153687,0.0004420123963551514,0.6782309945481398,0.037340444184854465,0.004486762498979803,2,elastic,-7.287576579311075e-6,-5.074171502173404e-7,7.305220363798617e-6,-176.01705517082365,0.31602225234845893,-0.000646354406728946,0.31602291333606203,-0.11718582365998133,-0.354727389677911,0.0,0.354727389677911,180.0,-0.6290793358138099,0.0035477617260136754,0.6290893397294289,179.67687760977864,0.21179900920274256,3,elastic,-1.8596327314154997e-6,-5.176839161032252e-9,1.8596399370350088e-6,-179.84050061932126,0.1851272191580112,0.0006293122465153934,0.1851282887812717,0.19476766841685994,-0.1557648287973708,0.0,0.1557648287973708,180.0,-0.36949230578631564,-0.0007089295452720669,0.3694929858825311,-179.89006910174385,0.013725083989751127,4,elastic,-1.3098366477776888e-5,1.6778715778142807e-6,1.3205395011804316e-5,172.70029207348395,0.4534310916719327,-0.10619890166697561,0.46570157999525036,-13.181745364553613,0.4061940684868006,0.0,0.4061940684868006,0.0,-0.8958676031618455,0.2149065891960121,0.9212836720982379,166.51041302599972,0.69208601814523,5,elastic,1.01676684043697e-6,1.0743383591733103e-9,1.016767408021662e-6,0.06053996687724521,-0.03738564308283919,-0.0004725801840998977,0.03738862983244834,-179.27578060024416,-0.12684888946233425,0.0,0.12684888946233425,180.0,0.07399046463812721,0.0006452889947255395,0.07399327844644178,0.49967788165906296,0.004102990537240968,6,elastic,1.2266404804108416e-6,1.2726416628720455e-8,1.226706497032908e-6,0.5944233959546615,-0.16282937665774558,-0.005397169472003433,0.16291879983924357,-178.1015596565247,-0.23312581549959896,0.0,0.23312581549959896,180.0,0.3297005043321381,0.009547144815505755,0.32983870380989927,1.6586516633992634,0.005972258715418629,7,elastic
