branch_index,edge_source,sweep_file,iteration,target_log10_EI,sample_index,curve_point_index,EI,log10_EI,xM_over_L,motor_position,omega,U,power,power_input,thrust,tail_flat_ratio,eta_left_beam_re,eta_left_beam_im,eta_left_beam_abs,eta_left_beam_phase_deg,eta_right_beam_re,eta_right_beam_im,eta_right_beam_abs,eta_right_beam_phase_deg,alpha_beam,sa_ratio_beam
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,4,-5.13803315281565,1,1,7.277242500000003e-6,-5.13803315281565,0.09703022843707461,0.004851511421853731,502.6548245743669,Inf,-0.09754803880722704,0.09754803880722704,4.235731054503914e-6,2.6723367686586933e-6,-0.00016452259606421844,-3.778795176855809e-5,0.0001688064391975995,-167.06451722843096,0.00016485071365364152,3.773939803672192e-5,0.00016911540425487278,12.894565612787238,0.001828616912325159,-3.008083146657841
