branch_index,edge_source,sweep_file,iteration,target_log10_EI,sample_index,curve_point_index,EI,log10_EI,xM_over_L,motor_position,omega,U,power,power_input,thrust,tail_flat_ratio,eta_left_beam_re,eta_left_beam_im,eta_left_beam_abs,eta_left_beam_phase_deg,eta_right_beam_re,eta_right_beam_im,eta_right_beam_abs,eta_right_beam_phase_deg,alpha_beam,sa_ratio_beam
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.996683466914898,55,99,0.001007665832835911,-2.996683466914898,0.2128025202299037,0.010640126011495186,502.6548245743669,Inf,-0.009901409512417135,0.009901409512417135,-2.5362512387508974e-5,0.0003223053318936428,-1.6832971827883996e-5,8.224998028870635e-7,1.6853054514956198e-5,177.20261421197253,1.562924119047069e-5,2.4506649617059723e-6,1.582020666566777e-5,8.911418025006697,-0.06315970532897833,-0.9694109257106501
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.9568702237493305,56,101,0.0011044085909236755,-2.9568702237493305,0.21466999313167973,0.010733499656583987,502.6548245743669,Inf,-0.009710893375691653,0.009710893375691653,-2.643156286066068e-5,0.00032230535083882094,-1.5884019787113624e-5,1.2429880791714971e-6,1.5932579953114296e-5,175.52549471386246,1.5192968563482686e-5,2.9303050127751085e-6,1.547297583656318e-5,10.916727806760312,-0.029262701679221466,-0.8667252847626722
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.9170362119954754,57,103,0.001210497196632395,-2.9170362119954754,0.21601901695356027,0.010800950847678015,502.6548245743669,Inf,-0.009468046078432268,0.009468046078432268,-2.5709396985918084e-5,0.000322305367253027,-1.5410643555095323e-5,1.7870829534339857e-6,1.5513916341938142e-5,173.3852860573169,1.4438889662099117e-5,3.523005589573609e-6,1.486247297923329e-5,13.711924180304347,-0.0428717108276275,-0.7434159138711124
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.8772152525318115,58,105,0.0013267367145776737,-2.8772152525318115,0.21767923874771852,0.010883961937385927,502.6548245743669,Inf,-0.00934479160710271,0.00934479160710271,-2.466708294983561e-5,0.0003223053146418827,-1.5144282028504814e-5,2.889907429265497e-6,1.541754984128859e-5,169.19641844990718,1.3644035626575902e-5,4.669530885642053e-6,1.4420964838430107e-5,18.89298356235555,-0.06672413487268472,-0.5731664737602106
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.837675171255937,59,107,0.0014531981246814595,-2.837675171255937,0.22244558703738,0.011122279351869,502.6548245743669,Inf,-0.011209179422972579,0.011209179422972579,-3.097347329773259e-5,0.00032230534673729274,-1.3739192539138253e-5,8.80791542093189e-6,1.632007309082291e-5,147.33689799375767,1.4266276822238589e-5,1.0643207876262656e-5,1.7799003575090416e-5,36.72439735937459,0.08652971266308782,-0.1590693455398945
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.7978182471669246,60,107,0.0015928752080271627,-2.7978182471669246,0.22228483812091354,0.011114241906045678,502.6548245743669,Inf,-0.008816595912159653,0.008816595912159653,3.3336099559038553e-6,0.0003223053856619894,-2.07681073436448e-5,5.133064955766858e-6,2.1393051172688645e-5,166.11695600606168,6.3497536596921135e-6,6.993477108958834e-6,9.446062333708401e-6,47.7620044520319,-0.6736895018448066,-0.1591963957432167
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.7579613230779128,61,107,0.001745977637360177,-2.7579613230779128,0.22212408920444712,0.011106204460222356,502.6548245743669,Inf,-0.007957163249837544,0.007957163249837544,-4.0665496315624766e-6,0.00032230536714263606,-1.827205534425342e-5,-1.828141839291785e-6,1.8363281544648523e-5,-174.28649997025403,8.049110802872511e-6,5.3192347353981526e-8,8.049286561101922e-6,0.3786322135819079,-0.6776575467151454,-0.4053864182003647
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.7181043989889,62,107,0.0019137958170228786,-2.7181043989889,0.22196334028798065,0.011098167014399033,502.6548245743669,Inf,-0.008279650731903702,0.008279650731903702,-1.7693710774244798e-5,0.000322305339928381,-1.4695304875581126e-5,-2.90556584111936e-6,1.4979796335176191e-5,-168.81569427508668,1.0909362621572337e-5,-1.0067604737322906e-6,1.0955718117057837e-5,-5.272554399117138,-0.3030193230907612,-0.6735734893043965
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.678247474899888,63,107,0.0020977441811866125,-2.678247474899888,0.2218025913715142,0.011090129568575711,502.6548245743669,Inf,-0.008476717275496225,0.008476717275496225,-2.4391670155288333e-5,0.00032230535102867303,-1.2790517996473305e-5,-2.703648810972175e-6,1.3073142985188327e-5,-168.0645600560405,1.2168617346473612e-5,-7.90224176300655e-7,1.2194248741669515e-5,-3.7155433216699194,-0.06948340032180372,-0.8484217250341349
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.6383905508108754,64,107,0.0022993731152301357,-2.6383905508108754,0.22164184245504776,0.011082092122752388,502.6548245743669,Inf,-0.00854556345802226,0.00854556345802226,-2.7738139861030412e-5,0.00032230540067475943,-1.168874948223564e-5,-2.3898795443430307e-6,1.1930565313300673e-5,-168.44457907785724,1.2687832458278069e-5,-4.6420425663209973e-7,1.2696321438952697e-5,-2.0953214028881697,0.06212855667526632,-0.9077565234900591
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.5985369099652846,65,109,0.0025203629690820632,-2.5985369099652846,0.221999831550157,0.01109999157750785,502.6548245743669,Inf,-0.008519501756187257,0.008519501756187257,-2.889443679534555e-5,0.00032230532542297735,-1.1154696439616733e-5,-2.0973185247483524e-6,1.1350154080639206e-5,-169.35150348222732,1.2727811934062283e-5,-1.5773097698584875e-7,1.272878924681995e-5,-0.7100086587873634,0.1141354579179963,-0.940248275580899
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.5587358369019944,66,111,0.002762257510597831,-2.5587358369019944,0.2240826563369216,0.01120413281684608,502.6548245743669,Inf,-0.008426058015990697,0.008426058015990697,-2.784299512571413e-5,0.000322305400448705,-1.1273223289127013e-5,-1.8300654329116641e-6,1.1420801321065603e-5,-170.77919221594874,1.2278072705744657e-5,1.3432341823521844e-7,1.2278807439985299e-5,0.6267969021090473,0.0723119966762345,-1.078810055194749
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.5189198778149517,67,113,0.003027471909271562,-2.5189198778149517,0.2258620338066863,0.011293101690334316,502.6548245743669,Inf,-0.008386476233903569,0.008386476233903569,-2.7449523778550396e-5,0.00032230537454745235,-1.1241519048718695e-5,-1.6607927821117644e-6,1.136353744165169e-5,-171.596061123646,1.2010136797495066e-5,3.2547472165583727e-7,1.2014546170745776e-5,1.5523357511048934,0.055650779934956325,-1.180306327173084
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.4790769267964654,68,115,0.0033183567412944713,-2.4790769267964654,0.2269227723275614,0.01134613861637807,502.6548245743669,Inf,-0.008375437205088002,0.008375437205088002,-2.773157103297937e-5,0.00032230523748168975,-1.1029757206027254e-5,-1.5493103240672145e-6,1.1138038718920464e-5,-172.004182045998,1.1919850873962573e-5,4.5284264474088625e-7,1.192844966114215e-5,2.1756564655491304,0.0684528928183203,-1.212503828561733
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.4393372846199495,69,117,0.00363632519771626,-2.4393372846199495,0.22988243676186992,0.011494121838093497,502.6548245743669,Inf,-0.008386055019992083,0.008386055019992083,-2.693601732769069e-5,0.0003223053713909868,-1.1208186849876068e-5,-1.4500973955768827e-6,1.1301603201245108e-5,-172.62811324217137,1.160646557314423e-5,5.815480164362866e-7,1.1621025823738763e-5,2.8684360839452916,0.027864221768715284,-1.379692690764365
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.3996367619433165,70,119,0.003984402813155062,-2.3996367619433165,0.23338762486812661,0.011669381243406331,502.6548245743669,Inf,-0.008440870248812876,0.008440870248812876,-2.620496005958753e-5,0.0003223055857426394,-1.1420772412045951e-5,-1.378592691752143e-6,1.1503675947170205e-5,-173.11717068215364,1.133419232184709e-5,6.865122357361105e-7,1.1354964316915882e-5,3.4661717367725866,-0.013010864574376954,-1.5153286430063468
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.3598312456617654,71,121,0.004366854826897258,-2.3598312456617654,0.23539401387684306,0.011769700693842153,502.6548245743669,Inf,-0.008495990932998255,0.008495990932998255,-2.6405184472417406e-5,0.0003223053946228291,-1.1344294920313145e-5,-1.3314259314417715e-6,1.1422159263902698e-5,-173.30609012780346,1.1283402878755707e-5,7.55522406863797e-7,1.1308669003538207e-5,3.830734867535737,-0.009985331816297616,-1.5937158256593127
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.3200177757010754,72,123,0.00478610502363089,-2.3200177757010754,0.2372544785469751,0.011862723927348755,502.6548245743669,Inf,-0.008558495085683132,0.008558495085683132,-2.671687220939152e-5,0.0003223051361058668,-1.1249705214292907e-5,-1.294552364512188e-6,1.1323945126719447e-5,-173.4356000536584,1.1270166379784274e-5,8.128061603930679e-7,1.129943821976972e-5,4.125038586711344,-0.002166508679712033,-1.6712494749468896
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.280229302888777,73,125,0.0052453044060480165,-2.280229302888777,0.23959365529175808,0.011979682764587905,502.6548245743669,Inf,-0.008643944897040352,0.008643944897040352,-2.6921069991016348e-5,0.00032230542976095463,-1.1223555620380546e-5,-1.2655958484013212e-6,1.1294686078650721e-5,-173.5663632590426,1.124856688456549e-5,8.656912276742547e-7,1.128182956165424e-5,4.400816139100522,-0.001138927993325557,-1.7507844102143284
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.240443407864077,74,127,0.005748527219935546,-2.240443407864077,0.24197739408141433,0.012098869704070717,502.6548245743669,Inf,-0.008741565479846468,0.008741565479846468,-2.7181573673297823e-5,0.00032230530103844834,-1.1200848045605801e-5,-1.2432517163603424e-6,1.1269634943998153e-5,-173.6663112256695,1.1251197519240277e-5,9.121647202501107e-7,1.1288112778220615e-5,4.634985143704539,0.001638268328178995,-1.8283412735708218
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.2006870324392813,75,129,0.006299599901876521,-2.2006870324392813,0.24480403267897466,0.012240201633948733,502.6548245743669,Inf,-0.00886508309713225,0.00886508309713225,-2.7404604721274026e-5,0.0003223050952017188,-1.1225949202199788e-5,-1.2271239667552777e-6,1.1292819343288693e-5,-173.76168790686134,1.1260017984339802e-5,9.558713413381944e-7,1.1300517467304206e-5,4.852248045380224,0.0006814507468590302,-1.9171759271332443
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.1609674000665797,76,131,0.006902916180288763,-2.1609674000665797,0.24811247444513995,0.012405623722256998,502.6548245743669,Inf,-0.009018661769052938,0.009018661769052938,-2.761326385298563e-5,0.0003223053118448814,-1.1294771647216896e-5,-1.2168540675637316e-6,1.1360132058410283e-5,-173.85089691262075,1.1280609813091254e-5,9.975930964529264e-7,1.1324634640521576e-5,5.053766314192555,-0.003129618341651688,-2.01384914782486
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.1212461879745925,77,133,0.007564039916734056,-2.1212461879745925,0.2514026585923798,0.01257013292961899,502.6548245743669,Inf,-0.009183320659158835,0.009183320659158835,-2.7910295014406268e-5,0.0003223053804714726,-1.1353068924960652e-5,-1.2103391222869755e-6,1.141740315508941e-5,-173.91473976402295,1.1329549910318114e-5,1.0354294409584107e-6,1.1376766469326539e-5,5.221865637169596,-0.0035655219978642126,-2.111106539302583
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.081530990424221,78,135,0.00828836769954985,-2.081530990424221,0.25476450339463247,0.012738225169731623,502.6548245743669,Inf,-0.009361545138835642,0.009361545138835642,-2.8266946370767098e-5,0.0003223052721723772,-1.1412197591198767e-5,-1.2070857363615695e-6,1.1475857694982563e-5,-173.96218652221708,1.1400270799762034e-5,1.0706118402132752e-6,1.1450431608472744e-5,5.364974184476307,-0.0022180698237039428,-2.223624542833788
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.041826758070674,79,137,0.009081827359146361,-2.041826758070674,0.2582530298390183,0.012912651491950916,502.6548245743669,Inf,-0.009555286553505024,0.009555286553505024,-2.866937192233338e-5,0.0003223052874820449,-1.1478010576176198e-5,-1.2067594895795865e-6,1.154127355418383e-5,-173.99816352076087,1.1489478948503412e-5,1.103941188008723e-6,1.1542391981503885e-5,5.488290583222492,9.690205532568434e-5,-2.348545078591946
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-2.002170647497721,80,139,0.009950143691506359,-2.002170647497721,0.26224532693474506,0.013112266346737254,502.6548245743669,Inf,-0.009783204095009273,0.009783204095009273,-2.9079207767251236e-5,0.0003223052582026848,-1.1581126429004335e-5,-1.2104654578796738e-6,1.1644213841616898e-5,-174.03308050852021,1.1593362801762822e-5,1.1374789264721577e-6,1.1649030833570069e-5,5.60362117010671,0.00041359559944014515,-2.4979658485419094
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.96257501579451,81,141,0.010899962008073116,-1.96257501579451,0.2668032236229905,0.013340161181149527,502.6548245743669,Inf,-0.010050849156754908,0.010050849156754908,-2.9507097375063593e-5,0.00032230525038754815,-1.1722252580792647e-5,-1.218287228300219e-6,1.1785390504287047e-5,-174.06658306411202,1.1715163632012073e-5,1.1717235055086397e-6,1.1773614351514142e-5,5.711596183727433,-0.0009997153871837594,-2.699132923063513
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.922986309413965,82,143,0.011940257440272946,-1.922986309413965,0.27142204266617176,0.013571102133308588,502.6548245743669,Inf,-0.010333459033519088,0.010333459033519088,-2.9999983981577444e-5,0.0003223053426794104,-1.186041019629067e-5,-1.2279602603571122e-6,1.1923808805297575e-5,-174.0889775506312,1.1857315797783118e-5,1.2047409561650865e-6,1.1918361410018522e-5,5.801524447315571,-0.0004569546266549264,-3.0076735985820235
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.883444362924747,83,145,0.01307843074787933,-1.883444362924747,0.27642173867165687,0.013821086933582844,502.6548245743669,Inf,-0.01064853405380575,0.01064853405380575,-3.0533550691496893e-5,0.0003223053298046094,-1.2019792213805869e-5,-1.2405842792673787e-6,1.2083644078548224e-5,-174.1072653409222,1.2018768895588515e-5,1.2381372972705831e-6,1.2082375169330675e-5,5.881690359060566,-0.00010501598968654571,-3.9595761179322606
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.8439561451495408,84,147,0.014323325282293712,-1.8439561451495408,0.2818322762355283,0.014091613811776416,502.6548245743669,Inf,-0.01099935945853518,0.01099935945853518,-3.111112566322036e-5,0.00032230540089451474,-1.2201153872312572e-5,-1.2561382901764341e-6,1.226564467200544e-5,-174.12197007134924,1.2200412730733964e-5,1.2722159974783504e-6,1.2266564488254045e-5,5.953086837131311,7.498845630274341e-5,-3.1830515044760728
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.8045201619536497,85,149,0.01568483079768616,-1.8045201619536497,0.28760798227787054,0.014380399113893529,502.6548245743669,Inf,-0.011384931771819304,0.011384931771819304,-3.173858091680207e-5,0.0003223054087029516,-1.2400273163340699e-5,-1.2742950415641846e-6,1.2465576696584182e-5,-174.13268290564167,1.2402441840868574e-5,1.3069395044881225e-6,1.2471112800569127e-5,6.015490839454802,0.0004440127237193493,-2.882072662930541
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.7651899111649878,86,151,0.017171573330347297,-1.7651899111649878,0.29406461849355864,0.014703230924677933,502.6548245743669,Inf,-0.011826631856525435,0.011826631856525435,-3.241106352294575e-5,0.000322305345635592,-1.2636683180955263e-5,-1.2963272359426378e-6,1.2703000673796892e-5,-174.14283254238433,1.2628931242220367e-5,1.3437562859884759e-6,1.2700219890886268e-5,6.073591218240361,-0.00021893152249895492,-2.7231189286907194
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.725913239431065,87,153,0.018796922921793465,-1.725913239431065,0.3008423875439202,0.01504211937719601,502.6548245743669,Inf,-0.01230473422843393,0.01230473422843393,-3.314337734178203e-5,0.0003223052110167355,-1.2885734549535116e-5,-1.320562270403822e-6,1.295322506525294e-5,-174.14861335465494,1.2876647752977335e-5,1.3812829845451706e-6,1.2950521226485451e-5,6.122727448747459,-0.00020876044009839967,-2.6252151661940504
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.6867129191791412,88,155,0.020572500465392024,-1.6867129191791412,0.30804542793812895,0.015402271396906447,502.6548245743669,Inf,-0.0128276240002521,0.0128276240002521,-3.393457710508936e-5,0.0003223053077204226,-1.315369354515255e-5,-1.3473635805218134e-6,1.3222520277840544e-5,-174.15145748923632,1.3146796856450253e-5,1.4200520117331645e-6,1.322326795088104e-5,6.164905197103405,5.654382720085025e-5,-2.558943499467085
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.6476337695162488,89,157,0.02250951981418875,-1.6476337695162488,0.31587959611242206,0.015793979805621104,502.6548245743669,Inf,-0.013411734057005725,0.013411734057005725,-3.478625150246006e-5,0.0003223053651577936,-1.3452151083454364e-5,-1.3775658843763567e-6,1.3522501859414923e-5,-174.1530145135556,1.344315907832071e-5,1.461000522099014e-6,1.3522316685043659e-5,6.202553116312855,-1.3693888975543204e-5,-2.5082279601165562
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.6086796453996808,90,159,0.02462183148407447,-1.6086796453996808,0.3243129873844214,0.01621564936922107,502.6548245743669,Inf,-0.014058277825001452,0.014058277825001452,-3.570342620747426e-5,0.00032230537181892455,-1.377787092817249e-5,-1.4109477076650266e-6,1.384992782461865e-5,-174.15290536351645,1.3765978110359562e-5,1.5040583892399817e-6,1.3847900381398682e-5,6.235352228125921,-0.00014639726941936785,-2.469929683895832
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.5698562234803397,91,161,0.02692426004681513,-1.5698562234803397,0.33333010108447425,0.016666505054223714,502.6548245743669,Inf,-0.01476923232971679,0.01476923232971679,-3.668956323908952e-5,0.00032230530990054327,-1.4128730795798819e-5,-1.4473459537096567e-6,1.4202670319692479e-5,-174.15102796846037,1.41153272422249e-5,1.5491964983374456e-6,1.420008707528082e-5,6.263303167153938,-0.00018190095802085503,-2.4416658137229024
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.5311625889693419,92,163,0.029433195224491417,-1.5311625889693419,0.3428874977724764,0.01714437488862382,502.6548245743669,Inf,-0.015543796710442117,0.015543796710442117,-3.7746449542127e-5,0.00032230532052554973,-1.4500954307678926e-5,-1.4864440033609433e-6,1.4576940406289645e-5,-174.14724491194778,1.4490200764469141e-5,1.5962281254596021e-6,1.4577855206549774e-5,6.286307651326543,6.275470227107455e-5,-2.4220938631387927
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.492678248294597,93,165,0.032160422955399684,-1.492678248294597,0.3532529658113516,0.017662648290567583,502.6548245743669,Inf,-0.016404257141736635,0.016404257141736635,-3.8879135601755436e-5,0.0003223053172834799,-1.4907139834026783e-5,-1.5292563549953207e-6,1.4985374303984591e-5,-174.14277334301906,1.48961106173641e-5,1.646188322614187e-6,1.4986795772220919e-5,6.306241113851339,9.48525401741791e-5,-2.406858272911351
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.4544689671020081,94,167,0.035118101757132446,-1.4544689671020081,0.3645906104036545,0.018229530520182724,502.6548245743669,Inf,-0.017364498565909173,0.017364498565909173,-4.0092294709484716e-5,0.000322305406359469,-1.5351918300121876e-5,-1.576196286753642e-6,1.5432620977267373e-5,-174.1379273761726,1.533612055283547e-5,1.6995422087189514e-6,1.5430004450106932e-5,6.323690569355804,-0.00016955959549119456,-2.3947714386766465
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.4164988219516408,95,169,0.03832667800314547,-1.4164988219516408,0.3767080785393828,0.01883540392696914,502.6548245743669,Inf,-0.018405641143126383,0.018405641143126383,-4.1380395042998734e-5,0.00032230541405760726,-1.581890188371466e-5,-1.6258859548857452e-6,1.5902237639555194e-5,-174.13167655736564,1.5803227196688493e-5,1.755073103407584e-6,1.5900385889293993e-5,6.33717969844956,-0.00011645267273263962,-2.38806651815593
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.3788228839538768,96,170,0.041800080297048264,-1.3788228839538768,0.38970647402604786,0.019485323701302393,502.6548245743669,Inf,-0.019524445021652185,0.019524445021652185,-4.273648295451082e-5,0.0003223052738210714,-1.6304120451985868e-5,-1.6779219760624921e-6,1.6390233856495682e-5,-174.12414912754247,1.6294579106070955e-5,1.8124437349789592e-6,1.6395068177243685e-5,6.346912433500866,0.0002949077997157444,-2.3857933037224357
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.341960205374973,97,172,0.04550297528483441,-1.341960205374973,0.40484705641529267,0.020242352820764635,502.6548245743669,Inf,-0.0207975767918382,0.0207975767918382,-4.416810201399135e-5,0.0003223053583820729,-1.6849642222823493e-5,-1.7358888376045374e-6,1.6938823840328354e-5,-174.11800833013993,1.6829965888403003e-5,1.8749914358632596e-6,1.69340882449977e-5,6.356989512747183,-0.0002796095727564738,-2.3822116332130343
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.305707873079562,98,174,0.049464329548464026,-1.305707873079562,0.4214059329024747,0.021070296645123734,502.6548245743669,Inf,-0.022116024022401135,0.022116024022401135,-4.562251129736418e-5,0.000322305321845782,-1.739183421378461e-5,-1.7941222272012978e-6,1.7484129142908624e-5,-174.1102646793176,1.7374124050765967e-5,1.9374002611459504e-6,1.748181072724713e-5,6.362804762667604,-0.0001326099432711807,-2.3841692583996967
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.270895782471705,99,176,0.0535925247919301,-1.270895782471705,0.440725121793946,0.022036256089697302,502.6548245743669,Inf,-0.0234908295430868,0.0234908295430868,-4.705028800601685e-5,0.0003223053971498613,-1.794224845828435e-5,-1.8532950470283104e-6,1.8037710006265952e-5,-174.10270452137425,1.792468681860285e-5,2.0001144952423593e-6,1.8035932344602353e-5,6.366974175960391,-9.855737005936599e-5,-2.3873179469686234
1,beam,sweep_motor_position_EI_coupled_from_matlab.jld2,1,-1.2380331528156503,100,177,0.05780519188685516,-1.2380331528156503,0.463271591840697,0.023163579592034852,502.6548245743669,Inf,-0.024808200751619467,0.024808200751619467,-4.834340884848977e-5,0.0003223053566385814,-1.8451676268677373e-5,-1.908550236356786e-6,1.855011916750858e-5,-174.09460809999922,1.844268399878988e-5,2.0583298447740675e-6,1.855719038079601e-5,6.368247508939294,0.000381122378136314,-2.393221954658837
