branch_index,edge_source,sweep_file,iteration,target_log10_EI,sample_index,curve_point_index,EI,log10_EI,xM_over_L,motor_position,omega,U,power,power_input,thrust,tail_flat_ratio,eta_left_beam_re,eta_left_beam_im,eta_left_beam_abs,eta_left_beam_phase_deg,eta_right_beam_re,eta_right_beam_im,eta_right_beam_abs,eta_right_beam_phase_deg,alpha_beam,sa_ratio_beam
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.413221656651785,36,34,3.861698321144961e-5,-4.413221656651785,0.20484447735654476,0.010242223867827239,502.6548245743669,NaN,-2.662002279893573e-12,2.662002279893573e-12,-0.0,0.0003223053791317787,-0.0005328878207215221,-1.2653752553015641e-14,0.0005328878207215221,-179.99999999863948,0.0005180791312996727,4.0629074459434674e-15,0.0005180791312996727,4.493279793394844e-10,-0.02817548127780517,-1.8510724348273995
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.393283760822179,37,35,4.043116348498635e-5,-4.393283760822179,0.20683918963146597,0.0103419594815733,502.6548245743669,NaN,1.2695971661607604e-10,-1.2695971661607604e-10,-0.0,0.00032230537908437793,-0.0004968206133377141,5.955695018266893e-14,0.0004968206133377141,179.9999999931316,0.0004847457374070048,-6.062508494782102e-15,0.0004847457374070048,-7.165739133082358e-10,-0.024599557437676105,-1.9100369847730903
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.373358928403864,38,36,4.232929853744655e-5,-4.373358928403864,0.20896123333430208,0.010448061666715105,502.6548245743669,NaN,3.584137595788718e-11,-3.584137595788718e-11,-0.0,0.0003223053790576694,-0.0004655628325367074,2.2526514243421336e-14,0.0004655628325367074,179.99999999722772,0.0004568159979733307,-2.644292812148848e-15,0.0004568159979733307,-3.3165830138408135e-10,-0.01896411275014596,-2.0230584145139368
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.353438384812921,39,37,4.431610831586109e-5,-4.353438384812921,0.21112329340505576,0.010556164670252789,502.6548245743669,NaN,5.7300946341230597e-11,-5.7300946341230597e-11,-0.0,0.0003223053790966768,-0.00043831221938427317,1.1797878774164969e-14,0.00043831221938427317,179.99999999845778,0.00043305472999290753,-3.957435037410835e-17,0.00043305472999290753,-5.235927693124411e-12,-0.012066783129670982,-2.219422678251049
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.333513952717758,40,38,4.639658837623005e-5,-4.333513952717758,0.21324891870724066,0.010662445935362034,502.6548245743669,NaN,1.015766318622116e-10,-1.015766318622116e-10,-0.0,0.00032230537902526755,-0.0004144926190966804,3.8090456497234735e-14,0.0004144926190966804,179.99999999473474,0.0004124928454456615,6.463941310721013e-16,0.0004124928454456615,8.978496480937469e-11,-0.004836268697015921,-2.616517034444681
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.31357938621801,41,39,4.857587292725019e-5,-4.31357938621801,0.21527686961169518,0.01076384348058476,502.6548245743669,NaN,-1.5381316429297667e-10,1.5381316429297667e-10,-0.0,0.00032230537905187463,-0.0003936773957740626,-4.4015429640548644e-14,0.0003936773957740626,-179.999999993594,0.00039437015810103406,-5.532987710032351e-16,0.00039437015810103406,-8.038560661108415e-11,0.0017581725574880333,-3.0559681629770297
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.293631303374372,42,40,5.085910304134997e-5,-4.293631303374372,0.2171669631865862,0.01085834815932931,502.6548245743669,NaN,-1.6323196734176215e-10,1.6323196734176215e-10,-0.0,0.00032230537908547834,-0.0003755287462409032,-4.584015292713085e-14,0.0003755287462409032,-179.999999993006,0.0003781056084936123,-1.7144111918895713e-15,0.0003781056084936123,-2.5979124201995275e-10,0.006838414703699133,-2.466069483959114
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.273669216817633,43,41,5.325136973237675e-5,-4.273669216817633,0.21890299777131983,0.010945149888565993,502.6548245743669,NaN,1.0527729281252133e-10,-1.0527729281252133e-10,-0.0,0.00032230537894655534,-0.00035975551850708494,3.1724223368659957e-14,0.00035975551850708494,179.9999999949475,0.0003632745835882785,3.1240508658200523e-15,0.0003632745835882785,4.927262673530324e-10,0.009733983995343299,-2.3127290800606186
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.253695031467086,44,42,5.575771510868749e-5,-4.253695031467086,0.22049421547600373,0.011024710773800187,502.6548245743669,NaN,1.0835538649043567e-10,-1.0835538649043567e-10,-0.0,0.00032230537905360204,-0.00034608288699181306,2.147183596477199e-14,0.00034608288699181306,179.99999999644524,0.00034959403173168515,1.2136066428145581e-15,0.00034959403173168515,1.9890081726476103e-10,0.010093924946521752,-2.2969588617574876
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.233712197698594,45,43,5.8383187523536765e-5,-4.233712197698594,0.2219734398973003,0.011098671994865016,502.6548245743669,NaN,1.237115369241962e-10,-1.237115369241962e-10,-0.0,0.00032230537907777964,-0.0003342353744574785,2.948919652148981e-14,0.0003342353744574785,179.9999999949449,0.0003369060456974119,5.294868372446557e-15,0.0003369060456974119,9.004694771519841e-10,0.007958468575589024,-2.400193612966225
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.213725240651742,46,44,6.113286638114513e-5,-4.213725240651742,0.22339618066898748,0.011169809033449375,502.6548245743669,NaN,-9.239439196950743e-11,9.239439196950743e-11,-0.0,0.0003223053790292636,-0.0003239212476295183,-1.871933190810689e-14,0.0003239212476295183,-179.9999999966889,0.00032517159492129427,-4.80636342651403e-15,0.00032517159492129427,-8.468892838316513e-10,0.0038525849316197467,-2.7152761624870787
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.193739631598074,47,45,6.401184845589584e-5,-4.193739631598074,0.2248373464099675,0.011241867320498375,502.6548245743669,NaN,1.1815258534505313e-10,-1.1815258534505313e-10,-0.0,0.0003223053790614041,-0.0003148236383517729,2.5035901437088106e-14,0.0003148236383517729,179.99999999544363,0.00031446155051478234,8.656480072742427e-15,0.00031446155051478234,1.5772350317401543e-9,-0.001150790527146376,-3.2400335735859476
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.173761460890804,48,46,6.702526490222696e-5,-4.173761460890804,0.22637709713722765,0.011318854856861384,502.6548245743669,NaN,-2.8013217256932975e-11,2.8013217256932975e-11,-0.0,0.0003223053790403181,-0.000306619447028952,-7.630928905295801e-15,0.000306619447028952,-179.99999999857405,0.0003049121372057679,-2.902375985693727e-15,0.0003049121372057679,-5.4538299480073e-10,-0.005583674039795805,-2.5541065531942837
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.153797773990181,49,47,7.017820019434773e-5,-4.153797773990181,0.22809325212067244,0.011404662606033622,502.6548245743669,NaN,-7.030408156684598e-11,7.030408156684598e-11,-0.0,0.00032230537901816597,-0.0002989846961808614,-1.4666488268070808e-14,0.0002989846961808614,-179.9999999971894,0.00029670193692778147,-6.035163121510069e-15,0.00029670193692778147,-1.165443606860218e-9,-0.007664183157928636,-2.4165577430183376
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.133855469310077,50,48,7.34758350800091e-5,-4.133855469310077,0.2300416250694795,0.011502081253473975,502.6548245743669,NaN,-2.6342842924014345e-11,2.6342842924014345e-11,-0.0,0.00032230537905368487,-0.0002916359019326542,-6.251975884437462e-15,0.0002916359019326542,-179.99999999877173,0.00028998077679276955,-2.8654983753416367e-15,0.00028998077679276955,-5.661787823473538e-10,-0.005691417722415649,-2.545806016795711
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.113944023083906,51,49,7.692295811383934e-5,-4.113944023083906,0.23227932560077008,0.011613966280038504,502.6548245743669,NaN,4.251297503652365e-10,-4.251297503652365e-10,-0.0,0.0003223053790672649,-0.00028425767885171876,9.147755334524525e-14,0.00028425767885171876,179.99999998156153,0.00028495937219617773,3.6670251283143007e-14,0.00028495937219617773,7.373158552447386e-9,0.002465464718078844,-2.9091305437361643
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.094072457658827,52,49,8.052440831287261e-5,-4.094072457658827,0.23485294778124416,0.011742647389062208,502.6548245743669,NaN,-8.507626255389108e-11,8.507626255389108e-11,-0.0,0.00032230537904742073,-0.0002765201193835992,-1.9246574983632416e-14,0.0002765201193835992,-179.99999999601206,0.0002818717826184853,-8.814568618351295e-15,0.0002818717826184853,-1.7917280522668032e-9,0.019166365728983285,-2.0184503346786546
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.074200892233748,53,49,8.429447453830622e-5,-4.074200892233748,0.23742656996171818,0.01187132849808591,502.6548245743669,NaN,-5.117193241091476e-11,5.117193241091476e-11,-0.0,0.00032230537907262745,-0.0002693038848926736,-1.2524429494230973e-14,0.0002693038848926736,-179.99999999733538,0.0002793551138168014,-7.27491542700806e-15,0.0002793551138168014,-1.49208634338988e-9,0.03662696428489992,-1.73708334210285
1,beam,sweep_motor_position_EI_uncoupled_from_matlab.jld2,1,-4.054329326808668,54,49,8.82410512112172e-5,-4.054329326808668,0.2400001921421922,0.012000009607109612,502.6548245743669,NaN,-4.749795035182601e-10,4.749795035182601e-10,-0.0,0.0003223053790422096,-0.0002625467714642889,-1.071692521180136e-13,0.0002625467714642889,-179.9999999766124,0.000277367482803856,-5.5180753767846794e-14,0.000277367482803856,-1.1398684046478584e-8,0.054858904316416844,-1.5614557447456714
